phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (27 waypoints) ---
travel_to,stand,33918,31480,7,,
travel_to,node,33914,31486,7,,
travel_to,node,33908,31491,7,,
travel_to,node,33902,31491,7,,
travel_to,node,33901,31497,7,,
travel_to,node,33899,31503,7,,
travel_to,node,33899,31509,7,,
travel_to,stand,33900,31514,7,,
travel_to,node,33894,31514,6,,
travel_to,stand,33893,31514,6,,
travel_to,node,33889,31508,7,,
travel_to,node,33890,31502,7,,
travel_to,node,33890,31496,7,,
travel_to,node,33890,31490,7,,
travel_to,node,33890,31484,7,,
travel_to,node,33891,31478,7,,
travel_to,node,33890,31472,7,,
travel_to,node,33891,31466,7,,
travel_to,stand,33886,31460,7,,
travel_to,use_with,33885,31460,7,,
travel_to,stand,33885,31460,7,,
travel_to,node,33879,31456,6,,
travel_to,node,33873,31456,6,,
travel_to,stand,33871,31457,6,,
travel_to,node,33865,31456,7,,
travel_to,stand,33862,31454,7,,
travel_to,node,33863,31454,8,,

# --- hunt_patrol (83 waypoints) ---
hunt_patrol,node,33868,31454,8,,
hunt_patrol,node,33874,31454,8,,
hunt_patrol,node,33874,31448,8,,
hunt_patrol,node,33868,31448,8,,
hunt_patrol,node,33862,31445,8,,
hunt_patrol,node,33856,31444,8,,
hunt_patrol,node,33850,31444,8,,
hunt_patrol,node,33844,31444,8,,
hunt_patrol,node,33838,31443,8,,
hunt_patrol,node,33832,31445,8,,
hunt_patrol,node,33832,31451,8,,
hunt_patrol,node,33838,31456,8,,
hunt_patrol,node,33844,31455,8,,
hunt_patrol,node,33838,31455,8,,
hunt_patrol,node,33833,31461,8,,
hunt_patrol,node,33833,31467,8,,
hunt_patrol,node,33839,31471,8,,
hunt_patrol,node,33845,31471,8,,
hunt_patrol,node,33851,31471,8,,
hunt_patrol,node,33857,31471,8,,
hunt_patrol,node,33862,31465,8,,
hunt_patrol,node,33862,31459,8,,
hunt_patrol,stand,33865,31458,8,,
hunt_patrol,node,33871,31454,9,,
hunt_patrol,node,33877,31454,9,,
hunt_patrol,node,33878,31448,9,,
hunt_patrol,node,33875,31442,9,,
hunt_patrol,node,33869,31440,9,,
hunt_patrol,node,33863,31439,9,,
hunt_patrol,node,33857,31439,9,,
hunt_patrol,stand,33852,31445,9,,
hunt_patrol,use_with,33855,31450,9,,
hunt_patrol,node,33855,31456,9,,
hunt_patrol,node,33855,31462,9,,
hunt_patrol,node,33855,31468,9,,
hunt_patrol,node,33855,31474,9,,
hunt_patrol,node,33855,31480,9,,
hunt_patrol,node,33855,31486,9,,
hunt_patrol,stand,33856,31492,9,,
hunt_patrol,use_with,33855,31496,9,,
hunt_patrol,node,33861,31498,9,,
hunt_patrol,node,33865,31492,9,,
hunt_patrol,node,33859,31497,9,,
hunt_patrol,node,33856,31503,9,,
hunt_patrol,node,33862,31506,9,,
hunt_patrol,node,33868,31506,9,,
hunt_patrol,node,33874,31506,9,,
hunt_patrol,node,33880,31506,9,,
hunt_patrol,node,33886,31506,9,,
hunt_patrol,node,33892,31506,9,,
hunt_patrol,node,33898,31506,9,,
hunt_patrol,node,33904,31506,9,,
hunt_patrol,node,33910,31506,9,,
hunt_patrol,stand,33910,31500,9,,
hunt_patrol,use_with,33911,31496,9,,
hunt_patrol,node,33911,31490,9,,
hunt_patrol,node,33911,31484,9,,
hunt_patrol,node,33911,31478,9,,
hunt_patrol,node,33905,31477,9,,
hunt_patrol,node,33899,31477,9,,
hunt_patrol,node,33893,31477,9,,
hunt_patrol,node,33887,31477,9,,
hunt_patrol,node,33881,31477,9,,
hunt_patrol,node,33875,31477,9,,
hunt_patrol,node,33881,31476,9,,
hunt_patrol,node,33887,31473,9,,
hunt_patrol,node,33893,31476,9,,
hunt_patrol,node,33899,31477,9,,
hunt_patrol,node,33905,31477,9,,
hunt_patrol,node,33911,31477,9,,
hunt_patrol,stand,33912,31471,9,,
hunt_patrol,use_with,33912,31466,9,,
hunt_patrol,node,33906,31464,9,,
hunt_patrol,node,33900,31465,9,,
hunt_patrol,node,33896,31459,9,,
hunt_patrol,node,33890,31454,9,,
hunt_patrol,node,33884,31454,9,,
hunt_patrol,node,33878,31456,9,,
hunt_patrol,node,33872,31455,9,,
hunt_patrol,node,33866,31456,9,,
hunt_patrol,stand,33865,31458,9,,
hunt_patrol,use_with,33865,31458,9,,3003
hunt_patrol,node,33863,31455,8,,

# --- travel_from (27 waypoints) ---
travel_from,stand,33862,31454,8,,
travel_from,use_with,33862,31454,8,,
travel_from,stand,33862,31454,8,,
travel_from,use_with,33871,31457,7,,
travel_from,stand,33871,31457,7,,
travel_from,node,33877,31456,6,,
travel_from,node,33883,31456,6,,
travel_from,stand,33885,31460,6,,
travel_from,node,33890,31466,7,,
travel_from,node,33891,31472,7,,
travel_from,node,33891,31478,7,,
travel_from,node,33891,31484,7,,
travel_from,node,33891,31490,7,,
travel_from,node,33891,31496,7,,
travel_from,node,33892,31502,7,,
travel_from,node,33892,31508,7,,
travel_from,stand,33893,31513,7,,
travel_from,node,33899,31513,6,,
travel_from,stand,33900,31513,6,,
travel_from,node,33906,31510,7,,
travel_from,node,33911,31504,7,,
travel_from,node,33917,31503,7,,
travel_from,node,33923,31502,7,,
travel_from,node,33928,31496,7,,
travel_from,node,33922,31492,7,,
travel_from,node,33916,31489,7,,
travel_from,stand,33912,31483,7,,
