phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (22 waypoints) ---
travel_to,node,32816,31229,7,,
travel_to,node,32823,31215,7,,
travel_to,node,32825,31202,7,,
travel_to,node,32828,31189,7,,
travel_to,node,32841,31181,7,,
travel_to,node,32844,31169,7,,
travel_to,node,32834,31159,7,,
travel_to,stand,32834,31155,7,,
travel_to,stand,32834,31153,6,,
travel_to,stand,32835,31145,5,,
travel_to,stand,32835,31143,6,,
travel_to,node,32839,31125,7,,
travel_to,node,32851,31113,7,,
travel_to,node,32859,31102,7,,
travel_to,stand,32857,31102,7,,
travel_to,stand,32855,31102,6,,
travel_to,node,32838,31097,7,,
travel_to,node,32825,31095,7,,
travel_to,node,32825,31083,7,,
travel_to,stand,32824,31084,7,,
travel_to,node,32805,31084,8,,
travel_to,stand,32803,31085,8,,

# --- hunt_patrol (38 waypoints) ---
hunt_patrol,node,32803,31096,9,,
hunt_patrol,node,32788,31096,9,,
hunt_patrol,node,32803,31096,9,,
hunt_patrol,node,32817,31096,9,,
hunt_patrol,node,32803,31096,9,,
hunt_patrol,node,32794,31104,9,,
hunt_patrol,node,32789,31109,9,,
hunt_patrol,node,32798,31104,9,,
hunt_patrol,node,32810,31104,9,,
hunt_patrol,node,32817,31109,9,,
hunt_patrol,node,32803,31104,9,,
hunt_patrol,node,32803,31114,9,,
hunt_patrol,stand,32802,31115,9,,
hunt_patrol,node,32801,31102,10,,
hunt_patrol,node,32792,31088,10,,
hunt_patrol,node,32783,31098,10,,
hunt_patrol,node,32783,31115,10,,
hunt_patrol,node,32790,31128,10,,
hunt_patrol,node,32801,31128,10,,
hunt_patrol,stand,32804,31128,10,,
hunt_patrol,node,32806,31113,11,,
hunt_patrol,node,32806,31096,11,,
hunt_patrol,node,32790,31081,11,,
hunt_patrol,node,32806,31096,11,,
hunt_patrol,node,32822,31082,11,,
hunt_patrol,node,32807,31097,11,,
hunt_patrol,node,32807,31114,11,,
hunt_patrol,node,32807,31128,11,,
hunt_patrol,stand,32804,31128,11,,
hunt_patrol,node,32801,31128,10,,
hunt_patrol,node,32783,31128,10,,
hunt_patrol,node,32783,31109,10,,
hunt_patrol,node,32791,31096,10,,
hunt_patrol,node,32801,31104,10,,
hunt_patrol,node,32800,31115,10,,
hunt_patrol,stand,32802,31115,10,,
hunt_patrol,node,32802,31101,9,,
hunt_patrol,stand,32822,31083,6,,

# --- travel_from (24 waypoints) ---
travel_from,node,32802,31086,9,,
travel_from,stand,32803,31085,9,,
travel_from,node,32817,31084,8,,
travel_from,stand,32824,31084,8,,
travel_from,node,32825,31091,7,,
travel_from,node,32838,31098,7,,
travel_from,node,32852,31102,7,,
travel_from,stand,32854,31102,7,,
travel_from,stand,32857,31103,6,,
travel_from,node,32851,31114,7,,
travel_from,node,32841,31124,7,,
travel_from,node,32835,31140,7,,
travel_from,stand,32834,31143,7,,
travel_from,stand,32834,31145,6,,
travel_from,stand,32833,31153,5,,
travel_from,stand,32833,31155,6,,
travel_from,node,32842,31168,7,,
travel_from,node,32839,31182,7,,
travel_from,node,32827,31191,7,,
travel_from,node,32826,31208,7,,
travel_from,node,32822,31219,7,,
travel_from,node,32815,31231,7,,
travel_from,node,32801,31236,7,,
travel_from,node,32801,31249,7,,pretend_delay
