phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (45 waypoints) ---
travel_to,ladder,33009,32100,7,"Ladder (33009, 32100, 7)",
travel_to,node,33013,32100,6,"Node (33013, 32100, 6)",
travel_to,node,33017,32100,6,"Node (33017, 32100, 6)",
travel_to,node,33021,32100,6,"Node (33021, 32100, 6)",
travel_to,node,33024,32098,6,"Node (33024, 32098, 6)",
travel_to,node,33028,32098,6,"Node (33028, 32098, 6)",
travel_to,node,33032,32097,6,"Node (33032, 32097, 6)",
travel_to,stand,33032,32096,6,"Stand (33032, 32096, 6)",
travel_to,node,33035,32095,7,"Node (33035, 32095, 7)",
travel_to,node,33041,32095,7,"Node (33041, 32095, 7)",
travel_to,node,33045,32096,7,"Node (33045, 32096, 7)",
travel_to,node,33048,32095,7,"Node (33048, 32095, 7)",
travel_to,node,33052,32096,7,"Node (33052, 32096, 7)",
travel_to,node,33056,32095,7,"Node (33056, 32095, 7)",
travel_to,node,33060,32095,7,"Node (33060, 32095, 7)",
travel_to,node,33064,32095,7,"Node (33064, 32095, 7)",
travel_to,node,33067,32094,7,"Node (33067, 32094, 7)",
travel_to,node,33071,32094,7,"Node (33071, 32094, 7)",
travel_to,node,33075,32093,7,"Node (33075, 32093, 7)",
travel_to,node,33078,32091,7,"Node (33078, 32091, 7)",
travel_to,node,33082,32090,7,"Node (33082, 32090, 7)",
travel_to,node,33086,32089,7,"Node (33086, 32089, 7)",
travel_to,node,33088,32089,7,"Node (33088, 32089, 7)",
travel_to,node,33092,32089,7,"Node (33092, 32089, 7)",
travel_to,node,33095,32085,7,"Node (33095, 32085, 7)",
travel_to,node,33099,32084,7,"Node (33099, 32084, 7)",
travel_to,stand,33099,32085,7,"Stand (33099, 32085, 7)",
travel_to,node,33098,32089,6,"Node (33098, 32089, 6)",
travel_to,node,33097,32093,6,"Node (33097, 32093, 6)",
travel_to,node,33097,32097,6,"Node (33097, 32097, 6)",
travel_to,node,33097,32101,6,"Node (33097, 32101, 6)",
travel_to,node,33098,32103,6,"Node (33098, 32103, 6)",
travel_to,node,33100,32104,6,"Node (33100, 32104, 6)",
travel_to,stand,33101,32104,6,"Stand (33101, 32104, 6)",
travel_to,node,33101,32108,7,"Node (33101, 32108, 7)",
travel_to,ladder,33101,32108,7,"Ladder (33101, 32108, 7)",
travel_to,node,33100,32113,6,"Node (33100, 32113, 6)",
travel_to,node,33101,32118,6,"Node (33101, 32118, 6)",
travel_to,stand,33101,32119,6,"Stand (33101, 32119, 6)",
travel_to,node,33100,32122,7,"Node (33100, 32122, 7)",
travel_to,node,33099,32126,7,"Node (33099, 32126, 7)",
travel_to,node,33099,32130,7,"Node (33099, 32130, 7)",
travel_to,node,33099,32134,7,"Node (33099, 32134, 7)",
travel_to,stand,33099,32135,7,"Stand (33099, 32135, 7)",
travel_to,stand,33099,32138,6,"Stand (33099, 32138, 6)",

# --- hunt_patrol (166 waypoints) ---
hunt_patrol,node,33103,32142,7,"Node (33103, 32142, 7)",
hunt_patrol,stand,33103,32138,7,"Stand (33103, 32138, 7)",
hunt_patrol,node,33098,32140,8,"Node (33098, 32140, 8)",
hunt_patrol,node,33094,32143,8,"Node (33094, 32143, 8)",
hunt_patrol,node,33093,32147,8,"Node (33093, 32147, 8)",
hunt_patrol,node,33090,32150,8,"Node (33090, 32150, 8)",
hunt_patrol,node,33092,32149,8,"Node (33092, 32149, 8)",
