phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (136 waypoints) ---
travel_to,stand,32334,31781,7,,
travel_to,node,32335,31785,7,,
travel_to,node,32340,31785,7,,
travel_to,node,32340,31780,7,,
travel_to,node,32340,31775,7,,
travel_to,node,32340,31769,7,,
travel_to,node,32340,31763,7,,
travel_to,node,32340,31754,7,,
travel_to,node,32340,31750,7,,
travel_to,node,32340,31744,7,,
travel_to,node,32349,31744,7,,
travel_to,node,32357,31745,7,,
travel_to,node,32364,31748,7,,
travel_to,node,32372,31748,7,,
travel_to,node,32379,31751,7,,
travel_to,node,32387,31755,7,,
travel_to,node,32396,31756,7,,
travel_to,node,32405,31756,7,,
travel_to,node,32410,31753,7,,
travel_to,node,32416,31752,7,,
travel_to,node,32426,31752,7,,
travel_to,node,32434,31753,7,,
travel_to,node,32440,31750,7,,
travel_to,node,32448,31754,7,,
travel_to,node,32459,31756,7,,
travel_to,node,32470,31757,7,,
travel_to,node,32488,31764,7,,
travel_to,node,32496,31765,7,,
travel_to,node,32507,31765,7,,
travel_to,node,32506,31775,7,,
travel_to,node,32509,31782,7,,
travel_to,node,32511,31790,7,,
travel_to,node,32520,31794,7,,
travel_to,node,32531,31797,7,,
travel_to,node,32532,31803,7,,
travel_to,node,32530,31810,7,,
travel_to,node,32525,31820,7,,
travel_to,node,32522,31824,7,,
travel_to,node,32515,31828,7,,
travel_to,node,32510,31835,7,,
travel_to,node,32508,31843,7,,
travel_to,node,32516,31850,7,,
travel_to,node,32517,31856,7,,
travel_to,node,32526,31858,7,,
travel_to,node,32532,31863,7,,
travel_to,node,32537,31866,7,,
travel_to,node,32543,31871,7,,
travel_to,node,32548,31876,7,,
travel_to,node,32555,31875,7,,
travel_to,node,32561,31874,7,,
travel_to,node,32571,31871,7,,
travel_to,node,32581,31871,7,,
travel_to,node,32591,31872,7,,
travel_to,node,32597,31878,7,,
travel_to,node,32599,31887,7,,
travel_to,node,32602,31894,7,,
travel_to,node,32605,31902,7,,
travel_to,node,32607,31913,7,,
travel_to,node,32616,31921,7,,
travel_to,node,32621,31931,7,,
travel_to,node,32623,31940,7,,
travel_to,node,32623,31947,7,,
travel_to,node,32617,31948,7,,
travel_to,node,32612,31946,7,,
travel_to,stand,32612,31946,7,,
travel_to,node,32614,31949,7,,
travel_to,node,32614,31955,7,,
travel_to,node,32607,31959,7,,
travel_to,node,32608,31963,7,,
travel_to,stand,32609,31963,7,,
travel_to,stand,32610,31963,6,,
travel_to,node,32617,31967,6,,
travel_to,node,32620,31974,6,,
travel_to,node,32623,31974,6,,
travel_to,stand,32624,31974,6,,
travel_to,stand,32625,31974,7,,
travel_to,node,32625,31979,7,,
travel_to,node,32628,31987,7,,
travel_to,node,32632,31994,7,,
travel_to,node,32640,32004,7,,
travel_to,node,32647,32011,7,,
travel_to,node,32652,32020,7,,
travel_to,node,32665,32027,7,,
travel_to,node,32677,32029,7,,
travel_to,node,32686,32034,7,,
travel_to,node,32700,32034,7,,
travel_to,node,32710,32042,7,,
travel_to,node,32720,32050,7,,
travel_to,node,32730,32061,7,,
travel_to,node,32735,32069,7,,
travel_to,node,32744,32074,7,,
travel_to,node,32749,32081,7,,
travel_to,node,32758,32081,7,,
travel_to,node,32767,32081,7,,
travel_to,node,32776,32084,7,,
travel_to,node,32783,32086,7,,
travel_to,node,32784,32086,7,,
travel_to,stand,32785,32086,7,,
travel_to,stand,32786,32086,6,,
travel_to,node,32790,32086,6,,
travel_to,stand,32791,32086,6,,
travel_to,stand,32792,32086,7,,
travel_to,node,32799,32089,7,,
travel_to,node,32806,32093,7,,
travel_to,node,32813,32100,7,,
travel_to,node,32819,32107,7,,
travel_to,node,32827,32112,7,,
travel_to,node,32838,32115,7,,
travel_to,node,32843,32124,7,,
travel_to,node,32852,32127,7,,
travel_to,node,32861,32126,7,,
travel_to,stand,32862,32126,7,,
travel_to,stand,32862,32125,6,,
travel_to,node,32863,32125,6,,
travel_to,node,32868,32125,6,,
travel_to,node,32875,32125,6,,
travel_to,node,32882,32125,6,,
travel_to,node,32888,32125,6,,
travel_to,node,32896,32125,6,,
travel_to,node,32907,32125,6,,
travel_to,node,32917,32125,6,,
travel_to,node,32921,32124,6,,
travel_to,node,32921,32117,6,,
travel_to,node,32921,32108,6,,
travel_to,node,32921,32099,6,,
travel_to,node,32924,32095,6,,
travel_to,node,32931,32095,6,,
travel_to,node,32935,32092,6,,
travel_to,node,32935,32084,6,,
travel_to,node,32935,32076,6,,
travel_to,node,32935,32074,6,,
travel_to,stand,32935,32075,6,,
travel_to,stand,32935,32076,7,,
travel_to,node,32928,32076,7,,
travel_to,node,32921,32075,7,,
travel_to,stand,32921,32075,7,,
