phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (32 waypoints) ---
travel_to,node,33206,32484,7,"Node (33206, 32484, 7)",
travel_to,node,33199,32494,7,"Node (33199, 32494, 7)",
travel_to,node,33193,32504,7,"Node (33193, 32504, 7)",
travel_to,node,33186,32514,7,"Node (33186, 32514, 7)",
travel_to,node,33181,32522,7,"Node (33181, 32522, 7)",
travel_to,node,33176,32528,7,"Node (33176, 32528, 7)",
travel_to,stand,33176,32529,7,"Stand (33176, 32529, 7)",
travel_to,node,33176,32537,6,"Node (33176, 32537, 6)",
travel_to,node,33173,32545,6,"Node (33173, 32545, 6)",
travel_to,node,33171,32551,6,"Node (33171, 32551, 6)",
travel_to,stand,33171,32552,6,"Stand (33171, 32552, 6)",
travel_to,node,33173,32559,5,"Node (33173, 32559, 5)",
travel_to,stand,33174,32559,5,"Stand (33174, 32559, 5)",
travel_to,stand,33177,32557,6,"Stand (33177, 32557, 6)",
travel_to,node,33179,32563,7,"Node (33179, 32563, 7)",
travel_to,node,33172,32569,7,"Node (33172, 32569, 7)",
travel_to,node,33161,32571,7,"Node (33161, 32571, 7)",
travel_to,node,33149,32571,7,"Node (33149, 32571, 7)",
travel_to,node,33138,32570,7,"Node (33138, 32570, 7)",
travel_to,node,33128,32570,7,"Node (33128, 32570, 7)",
travel_to,node,33121,32567,7,"Node (33121, 32567, 7)",
travel_to,node,33113,32564,7,"Node (33113, 32564, 7)",
travel_to,node,33105,32563,7,"Node (33105, 32563, 7)",
travel_to,node,33098,32561,7,"Node (33098, 32561, 7)",
travel_to,node,33092,32557,7,"Node (33092, 32557, 7)",
travel_to,node,33087,32552,7,"Node (33087, 32552, 7)",
travel_to,node,33082,32547,7,"Node (33082, 32547, 7)",
travel_to,stand,33080,32545,7,"Stand (33080, 32545, 7)",
travel_to,node,33082,32539,8,"Node (33082, 32539, 8)",
travel_to,stand,33082,32538,8,"Stand (33082, 32538, 8)",
travel_to,node,33078,32533,9,"Node (33078, 32533, 9)",
travel_to,stand,33077,32532,9,"Stand (33077, 32532, 9)",

# --- hunt_patrol (46 waypoints) ---
hunt_patrol,node,33078,32535,10,"Node (33078, 32535, 10)",
hunt_patrol,node,33073,32537,10,"Node (33073, 32537, 10)",
hunt_patrol,node,33078,32535,10,"Node (33078, 32535, 10)",
hunt_patrol,node,33084,32536,10,"Node (33084, 32536, 10)",
hunt_patrol,node,33091,32537,10,"Node (33091, 32537, 10)",
hunt_patrol,node,33097,32535,10,"Node (33097, 32535, 10)",
hunt_patrol,node,33100,32531,10,"Node (33100, 32531, 10)",
hunt_patrol,node,33100,32526,10,"Node (33100, 32526, 10)",
hunt_patrol,node,33097,32523,10,"Node (33097, 32523, 10)",
hunt_patrol,node,33100,32526,10,"Node (33100, 32526, 10)",
hunt_patrol,node,33100,32531,10,"Node (33100, 32531, 10)",
hunt_patrol,node,33097,32535,10,"Node (33097, 32535, 10)",
hunt_patrol,node,33091,32537,10,"Node (33091, 32537, 10)",
hunt_patrol,node,33084,32536,10,"Node (33084, 32536, 10)",
hunt_patrol,node,33080,32533,10,"Node (33080, 32533, 10)",
hunt_patrol,node,33077,32529,10,"Node (33077, 32529, 10)",
hunt_patrol,node,33071,32526,10,"Node (33071, 32526, 10)",
hunt_patrol,node,33064,32525,10,"Node (33064, 32525, 10)",
hunt_patrol,node,33057,32526,10,"Node (33057, 32526, 10)",
hunt_patrol,node,33050,32524,10,"Node (33050, 32524, 10)",
hunt_patrol,node,33042,32524,10,"Node (33042, 32524, 10)",
hunt_patrol,node,33034,32524,10,"Node (33034, 32524, 10)",
hunt_patrol,node,33026,32524,10,"Node (33026, 32524, 10)",
hunt_patrol,node,33023,32527,10,"Node (33023, 32527, 10)",
hunt_patrol,node,33023,32531,10,"Node (33023, 32531, 10)",
hunt_patrol,node,33019,32529,10,"Node (33019, 32529, 10)",
hunt_patrol,node,33013,32529,10,"Node (33013, 32529, 10)",
hunt_patrol,node,33009,32532,10,"Node (33009, 32532, 10)",
hunt_patrol,node,33008,32539,10,"Node (33008, 32539, 10)",
hunt_patrol,node,33008,32546,10,"Node (33008, 32546, 10)",
hunt_patrol,node,33009,32553,10,"Node (33009, 32553, 10)",
hunt_patrol,node,33010,32558,10,"Node (33010, 32558, 10)",
hunt_patrol,node,33015,32560,10,"Node (33015, 32560, 10)",
hunt_patrol,node,33023,32561,10,"Node (33023, 32561, 10)",
hunt_patrol,node,33033,32560,10,"Node (33033, 32560, 10)",
hunt_patrol,node,33039,32558,10,"Node (33039, 32558, 10)",
hunt_patrol,node,33039,32550,10,"Node (33039, 32550, 10)",
hunt_patrol,node,33036,32543,10,"Node (33036, 32543, 10)",
