phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (59 waypoints) ---
travel_to,stand,33126,32842,7,,
travel_to,node,33127,32836,7,,
travel_to,node,33133,32833,7,,
travel_to,node,33139,32833,7,,
travel_to,node,33145,32831,7,,
travel_to,node,33151,32831,7,,
travel_to,node,33157,32831,7,,
travel_to,node,33163,32831,7,,
travel_to,node,33169,32829,7,,
travel_to,node,33175,32829,7,,
travel_to,node,33181,32829,7,,
travel_to,node,33186,32823,7,,
travel_to,node,33192,32822,7,,
travel_to,node,33198,32822,7,,
travel_to,node,33204,32822,7,,
travel_to,node,33210,32822,7,,
travel_to,node,33216,32822,7,,
travel_to,node,33222,32820,7,,
travel_to,node,33228,32819,7,,
travel_to,node,33230,32813,7,,
travel_to,node,33230,32807,7,,
travel_to,node,33236,32805,7,,
travel_to,stand,33238,32803,7,,
travel_to,stand,33239,32799,6,,
travel_to,node,33239,32793,7,,
travel_to,node,33239,32787,7,,
travel_to,node,33239,32781,7,,
travel_to,node,33239,32775,7,,
travel_to,node,33239,32769,7,,
travel_to,node,33239,32763,7,,
travel_to,node,33240,32757,7,,
travel_to,node,33240,32751,7,,
travel_to,node,33240,32745,7,,
travel_to,node,33240,32739,7,,
travel_to,node,33240,32733,7,,
travel_to,node,33245,32727,7,,
travel_to,node,33251,32723,7,,
travel_to,node,33255,32717,7,,
travel_to,node,33261,32713,7,,
travel_to,node,33266,32707,7,,
travel_to,node,33272,32702,7,,
travel_to,node,33272,32696,7,,
travel_to,node,33272,32690,7,,
travel_to,node,33272,32684,7,,
travel_to,node,33272,32678,7,,
travel_to,node,33272,32672,7,,
travel_to,node,33272,32666,7,,
travel_to,node,33273,32660,7,,
travel_to,node,33277,32654,7,,
travel_to,node,33283,32653,7,,
travel_to,node,33289,32652,7,,
travel_to,node,33295,32651,7,,
travel_to,stand,33301,32646,7,,
travel_to,node,33307,32646,6,,
travel_to,stand,33313,32646,6,,
travel_to,use_with,33315,32647,6,,
travel_to,stand,33314,32647,6,,
travel_to,teleport,33385,32627,7,,
travel_to,node,33391,32629,7,,

# --- hunt_patrol (98 waypoints) ---
hunt_patrol,node,33397,32631,7,,
hunt_patrol,node,33403,32635,7,,
hunt_patrol,node,33408,32641,7,,
hunt_patrol,node,33409,32647,7,,
hunt_patrol,node,33403,32650,7,,
hunt_patrol,node,33397,32645,7,,
hunt_patrol,node,33394,32651,7,,
hunt_patrol,node,33390,32657,7,,
hunt_patrol,node,33390,32663,7,,
hunt_patrol,node,33389,32669,7,,
hunt_patrol,node,33389,32675,7,,
hunt_patrol,node,33390,32681,7,,
hunt_patrol,node,33394,32687,7,,
hunt_patrol,node,33388,32685,7,,
hunt_patrol,node,33382,32686,7,,
hunt_patrol,stand,33380,32686,7,,
hunt_patrol,node,33381,32692,8,,
hunt_patrol,node,33380,32698,8,,
hunt_patrol,node,33380,32704,8,,
hunt_patrol,node,33379,32710,8,,
hunt_patrol,node,33379,32716,8,,
hunt_patrol,node,33379,32722,8,,
hunt_patrol,node,33373,32723,8,,
hunt_patrol,node,33372,32729,8,,
hunt_patrol,node,33372,32735,8,,
hunt_patrol,node,33366,32738,8,,
hunt_patrol,node,33363,32732,8,,
hunt_patrol,node,33363,32726,8,,
hunt_patrol,node,33363,32732,8,,
hunt_patrol,node,33363,32738,8,,
