phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (34 waypoints) ---
travel_to,node,33235,31830,7,,
travel_to,node,33244,31814,7,,
travel_to,node,33243,31798,7,,
travel_to,node,33247,31787,7,,
travel_to,node,33250,31775,7,,
travel_to,node,33242,31767,7,,
travel_to,stand,33242,31767,7,,
travel_to,stand,33241,31767,7,,
travel_to,node,33234,31768,6,,
travel_to,node,33227,31768,6,,
travel_to,node,33220,31767,6,,
travel_to,node,33216,31762,6,,
travel_to,node,33216,31758,6,,
travel_to,stand,33216,31757,6,,
travel_to,node,33215,31748,7,,
travel_to,node,33215,31742,7,,
travel_to,node,33214,31735,7,,
travel_to,node,33214,31728,7,,
travel_to,node,33212,31723,7,,
travel_to,node,33214,31717,7,,
travel_to,node,33212,31711,7,,
travel_to,node,33213,31706,7,,
travel_to,node,33212,31700,7,,
travel_to,node,33210,31694,7,,
travel_to,node,33211,31688,7,,
travel_to,node,33212,31683,7,,
travel_to,node,33214,31678,7,,
travel_to,node,33215,31670,7,,
travel_to,node,33218,31663,7,,
travel_to,node,33221,31655,7,,
travel_to,stand,33221,31654,7,,
travel_to,node,33220,31648,6,,
travel_to,stand,33221,31648,6,,
travel_to,node,33225,31650,7,,

# --- hunt_patrol (35 waypoints) ---
hunt_patrol,stand,33224,31651,7,,
hunt_patrol,node,33228,31650,8,,
hunt_patrol,node,33229,31645,8,,
hunt_patrol,node,33229,31639,8,,
hunt_patrol,node,33230,31633,8,,
hunt_patrol,node,33233,31630,8,,
hunt_patrol,node,33247,31630,8,,
hunt_patrol,node,33266,31630,8,,
hunt_patrol,node,33268,31615,8,,
hunt_patrol,node,33283,31608,8,,
hunt_patrol,node,33270,31595,8,,
hunt_patrol,stand,33266,31591,8,,
hunt_patrol,node,33269,31592,9,,
hunt_patrol,node,33281,31584,9,,
hunt_patrol,node,33274,31570,9,,
hunt_patrol,node,33248,31570,9,,
hunt_patrol,node,33282,31561,9,,
hunt_patrol,node,33297,31551,9,,
hunt_patrol,node,33284,31544,9,,
hunt_patrol,node,33312,31546,9,,
hunt_patrol,node,33298,31558,9,,
hunt_patrol,node,33314,31566,9,,
hunt_patrol,node,33321,31569,9,,
hunt_patrol,node,33333,31571,9,,
hunt_patrol,node,33313,31580,9,,
hunt_patrol,node,33322,31593,9,,
hunt_patrol,node,33335,31597,9,,
hunt_patrol,node,33313,31601,9,,
hunt_patrol,node,33298,31599,9,,
hunt_patrol,node,33298,31578,9,,
hunt_patrol,node,33279,31589,9,,
hunt_patrol,node,33266,31595,9,,
hunt_patrol,node,33282,31567,9,,
hunt_patrol,node,33281,31589,9,,
hunt_patrol,node,33268,31589,9,,

# --- travel_from (55 waypoints) ---
travel_from,stand,33266,31591,9,,
travel_from,node,33281,31597,8,,
travel_from,node,33282,31614,8,,
travel_from,node,33265,31630,8,,
travel_from,node,33243,31631,8,,
travel_from,node,33229,31643,8,,
travel_from,node,33226,31651,8,,
travel_from,stand,33225,31651,8,,
travel_from,node,33222,31648,7,,
travel_from,stand,33221,31648,7,,
travel_from,node,33220,31653,6,,
travel_from,stand,33220,31654,6,,
travel_from,node,33218,31663,7,,
travel_from,node,33215,31670,7,,
travel_from,node,33214,31678,7,,
travel_from,node,33212,31683,7,,
travel_from,node,33211,31688,7,,
travel_from,node,33210,31694,7,,
travel_from,node,33212,31700,7,,
travel_from,node,33213,31706,7,,
travel_from,node,33212,31711,7,,
travel_from,node,33214,31717,7,,
travel_from,node,33212,31723,7,,
travel_from,node,33214,31728,7,,
travel_from,node,33214,31735,7,,
travel_from,node,33215,31742,7,,
travel_from,node,33215,31748,7,,
travel_from,node,33215,31756,7,,
travel_from,stand,33216,31757,7,,
travel_from,node,33218,31765,6,,
travel_from,node,33226,31768,6,,
travel_from,node,33234,31768,6,,
travel_from,node,33240,31768,6,,
travel_from,stand,33241,31767,6,,
travel_from,node,33248,31769,7,,
travel_from,node,33250,31775,7,,
travel_from,node,33250,31782,7,,
travel_from,node,33247,31787,7,,
travel_from,node,33244,31792,7,,
travel_from,node,33243,31800,7,,
travel_from,node,33243,31793,7,,
travel_from,node,33233,31826,7,,
travel_from,node,33217,31841,7,,
travel_from,node,33193,31835,7,,
travel_from,node,33191,31819,7,,pretend_delay
travel_from,node,33190,31778,7,,
travel_from,node,33191,31790,7,,
travel_from,stand,33179,31790,7,,pretend_delay
travel_from,ladder,33181,31793,7,,
travel_from,ladder,33178,31793,7,,
travel_from,ladder,33176,31790,7,,
travel_from,ladder,33178,31787,7,,
travel_from,ladder,33181,31787,7,,
travel_from,node,33199,31792,7,,
travel_from,node,33202,31801,7,,
