phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (50 waypoints) ---
travel_to,node,33244,31814,7,,
travel_to,node,33243,31798,7,,
travel_to,node,33247,31787,7,,
travel_to,node,33250,31775,7,,
travel_to,node,33242,31767,7,,
travel_to,stand,33242,31767,7,,
travel_to,stand,33241,31767,7,,
travel_to,node,33234,31768,6,,
travel_to,node,33227,31768,6,,
travel_to,node,33220,31767,6,,
travel_to,node,33216,31762,6,,
travel_to,node,33216,31758,6,,
travel_to,stand,33216,31757,6,,
travel_to,node,33215,31748,7,,
travel_to,node,33215,31742,7,,
travel_to,node,33214,31735,7,,
travel_to,node,33214,31728,7,,
travel_to,node,33212,31723,7,,
travel_to,node,33214,31717,7,,
travel_to,node,33204,31711,7,,
travel_to,node,33189,31705,7,,
travel_to,node,33182,31691,7,,
travel_to,node,33177,31676,7,,
travel_to,node,33177,31658,7,,
travel_to,node,33163,31646,7,,
travel_to,shovel,33163,31636,7,,
travel_to,stand,33161,31624,8,,
travel_to,node,33140,31615,9,,
travel_to,node,33150,31600,9,,
travel_to,shovel,33136,31593,9,,
travel_to,stand,33155,31596,10,,
travel_to,stand,33168,31593,10,,
travel_to,stand,33169,31588,10,,
travel_to,node,33155,31594,11,,
travel_to,stand,33150,31595,11,,
travel_to,node,33138,31598,12,,
travel_to,stand,33144,31589,12,,
travel_to,node,33146,31610,13,,
travel_to,node,33146,31627,13,,
travel_to,node,33159,31642,13,,
travel_to,node,33185,31642,13,,
travel_to,node,33210,31642,13,,
travel_to,node,33211,31658,13,,
travel_to,node,33196,31673,13,,
travel_to,node,33182,31688,13,,
travel_to,node,33163,31697,13,,
travel_to,node,33145,31697,13,,
travel_to,stand,33143,31698,13,,
travel_to,stand,33143,31702,14,,
travel_to,node,33142,31712,15,,

# --- hunt_patrol (22 waypoints) ---
hunt_patrol,node,33120,31712,15,,
hunt_patrol,node,33119,31723,15,,
hunt_patrol,stand,33121,31723,15,,
hunt_patrol,node,33118,31722,14,,
hunt_patrol,stand,33121,31723,14,,
hunt_patrol,node,33103,31724,15,,
hunt_patrol,node,33084,31721,15,,
hunt_patrol,node,33068,31720,15,,
hunt_patrol,stand,33066,31721,15,,
hunt_patrol,node,33070,31718,14,,
hunt_patrol,stand,33066,31719,14,,
hunt_patrol,node,33069,31720,13,,
hunt_patrol,stand,33066,31721,13,,
hunt_patrol,node,33068,31719,12,,
hunt_patrol,stand,33066,31721,12,,
hunt_patrol,stand,33066,31719,13,,
hunt_patrol,stand,33066,31721,14,,
hunt_patrol,node,33080,31720,15,,
hunt_patrol,node,33085,31706,15,,
hunt_patrol,node,33096,31696,15,,
hunt_patrol,node,33113,31697,15,,
hunt_patrol,node,33121,31712,15,,

# --- travel_from (62 waypoints) ---
travel_from,node,33134,31712,15,,
travel_from,node,33143,31706,15,,
travel_from,stand,33143,31702,15,,
travel_from,stand,33143,31698,14,,
travel_from,node,33162,31697,13,,
travel_from,node,33185,31685,13,,
travel_from,node,33201,31669,13,,
travel_from,node,33210,31653,13,,
travel_from,node,33204,31642,13,,
travel_from,node,33179,31642,13,,
travel_from,node,33155,31642,13,,
travel_from,node,33146,31618,13,,
travel_from,node,33147,31596,13,,
travel_from,ladder,33144,31589,13,,
travel_from,node,33142,31602,12,,
travel_from,rope,33150,31595,12,,
travel_from,node,33165,31593,11,,
travel_from,rope,33169,31588,11,,
travel_from,node,33155,31596,10,,
travel_from,rope,33136,31593,10,,
travel_from,node,33149,31601,9,,
travel_from,node,33140,31616,9,,
travel_from,rope,33161,31624,9,,
travel_from,rope,33163,31636,8,,
travel_from,node,33170,31655,7,,
travel_from,node,33180,31679,7,,
travel_from,node,33186,31701,7,,
travel_from,node,33202,31712,7,,
travel_from,node,33214,31717,7,,
travel_from,node,33212,31723,7,,
travel_from,node,33214,31728,7,,
travel_from,node,33214,31735,7,,
travel_from,node,33215,31742,7,,
travel_from,node,33215,31748,7,,
travel_from,node,33215,31756,7,,
travel_from,stand,33216,31757,7,,
travel_from,node,33218,31765,6,,
travel_from,node,33226,31768,6,,
travel_from,node,33234,31768,6,,
travel_from,node,33240,31768,6,,
travel_from,stand,33241,31767,6,,
travel_from,node,33248,31769,7,,
travel_from,node,33250,31775,7,,
travel_from,node,33250,31782,7,,
travel_from,node,33247,31787,7,,
travel_from,node,33244,31792,7,,
travel_from,node,33243,31800,7,,
travel_from,node,33243,31793,7,,
travel_from,node,33233,31826,7,,
travel_from,node,33217,31841,7,,
travel_from,node,33193,31835,7,,
travel_from,node,33191,31819,7,,pretend_delay
travel_from,node,33190,31778,7,,
travel_from,node,33191,31790,7,,
travel_from,stand,33179,31790,7,,pretend_delay
travel_from,ladder,33181,31793,7,,
travel_from,ladder,33178,31793,7,,
travel_from,ladder,33176,31790,7,,
travel_from,ladder,33178,31787,7,,
travel_from,ladder,33181,31787,7,,
travel_from,node,33199,31792,7,,
travel_from,node,33202,31801,7,,
