phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (61 waypoints) ---
travel_to,node,32369,32215,7,,
travel_to,node,32354,32215,7,,
travel_to,node,32344,32224,7,,
travel_to,node,32336,32235,7,,
travel_to,node,32339,32266,7,,
travel_to,node,32345,32291,7,,
travel_to,node,32362,32318,7,,
travel_to,node,32386,32335,7,,
travel_to,node,32411,32345,7,,
travel_to,node,32377,32360,7,,
travel_to,node,32345,32362,7,,
travel_to,stand,32344,32361,7,,
travel_to,stand,32346,32363,6,,
travel_to,stand,32344,32361,6,,
travel_to,node,32378,32359,7,,
travel_to,node,32408,32348,7,,
travel_to,node,32409,32341,7,,
travel_to,node,32388,32335,7,,
travel_to,node,32367,32332,7,,
travel_to,node,32360,32316,7,,
travel_to,node,32349,32297,7,,
travel_to,node,32340,32274,7,,
travel_to,node,32338,32249,7,,
travel_to,node,32334,32219,7,,
travel_to,ladder,32321,32211,7,,
travel_to,node,32309,32211,6,,
travel_to,teleport,32387,31815,6,,synth_bridge
travel_to,node,32387,31815,6,,
travel_to,stand,32378,31815,6,,
travel_to,node,32368,31800,7,,
travel_to,node,32342,31770,7,,
travel_to,node,32342,31748,7,,
travel_to,node,32355,31740,7,,
travel_to,node,32363,31724,7,,
travel_to,node,32365,31705,7,,
travel_to,node,32369,31696,7,,
travel_to,node,32366,31689,7,,
travel_to,node,32358,31689,7,,
travel_to,ladder,32360,31691,7,,
travel_to,node,32358,31684,6,,
travel_to,stand,32358,31684,6,,
travel_to,stand,32360,31691,6,,
travel_to,node,32367,31694,7,,
travel_to,node,32381,31696,7,,
travel_to,node,32396,31703,7,,
travel_to,node,32395,31716,7,,
travel_to,node,32406,31728,7,,
travel_to,node,32423,31749,7,,
travel_to,node,32444,31749,7,,
travel_to,node,32463,31750,7,,
travel_to,node,32480,31755,7,,
travel_to,node,32492,31762,7,,
travel_to,node,32512,31757,7,,
travel_to,node,32534,31752,7,,
travel_to,node,32555,31751,7,,
travel_to,node,32577,31750,7,,
travel_to,node,32608,31758,7,,
travel_to,node,32617,31754,7,,
travel_to,node,32630,31758,7,,
travel_to,node,32638,31757,7,,
travel_to,node,32658,31757,7,,

# --- hunt_patrol (183 waypoints) ---
hunt_patrol,node,32681,31753,7,,
hunt_patrol,node,32699,31743,7,,
hunt_patrol,node,32698,31718,7,,
hunt_patrol,ladder,32695,31717,7,,
hunt_patrol,ladder,32696,31716,6,,
hunt_patrol,ladder,32695,31717,5,,
hunt_patrol,ladder,32696,31716,4,,
hunt_patrol,ladder,32695,31717,3,,
hunt_patrol,stand,32699,31718,2,,
hunt_patrol,stand,32695,31717,2,,
hunt_patrol,stand,32696,31716,3,,
hunt_patrol,stand,32695,31717,4,,
hunt_patrol,stand,32696,31716,5,,
hunt_patrol,stand,32695,31717,6,,
hunt_patrol,node,32693,31741,7,,
hunt_patrol,node,32672,31746,7,,
hunt_patrol,node,32641,31731,7,,
hunt_patrol,node,32641,31706,7,,
hunt_patrol,node,32653,31694,7,,
hunt_patrol,node,32673,31673,7,,
hunt_patrol,node,32698,31665,7,,
hunt_patrol,node,32720,31669,7,,
hunt_patrol,ladder,32722,31669,7,,
hunt_patrol,node,32736,31668,6,,
hunt_patrol,teleport,33323,31883,7,,synth_bridge
hunt_patrol,node,33323,31883,7,,
hunt_patrol,node,33293,31960,6,,
hunt_patrol,stand,33293,31957,6,,
hunt_patrol,stand,33293,31960,6,,
hunt_patrol,node,33302,31972,7,,
hunt_patrol,node,33294,31985,7,,
hunt_patrol,node,33290,32003,7,,
hunt_patrol,node,33308,32003,7,,
hunt_patrol,stand,33309,31996,7,,
hunt_patrol,stand,33311,31997,8,,
hunt_patrol,stand,33309,31996,9,,
hunt_patrol,stand,33311,31997,10,,
hunt_patrol,stand,33309,31996,11,,
hunt_patrol,stand,33311,31997,12,,
hunt_patrol,stand,33309,31996,13,,
hunt_patrol,stand,33311,31997,14,,
hunt_patrol,node,33310,31988,15,,
hunt_patrol,stand,33310,31988,15,,
hunt_patrol,teleport,32658,31957,15,,synth_bridge
hunt_patrol,node,32658,31957,15,,
hunt_patrol,node,32663,31968,15,,
hunt_patrol,node,32676,31977,15,,
hunt_patrol,stand,32676,31974,15,,
hunt_patrol,ladder,32677,31974,15,,
hunt_patrol,node,32613,31934,11,,
hunt_patrol,node,32613,31951,11,,
hunt_patrol,node,32613,31970,11,,
hunt_patrol,node,32613,31989,11,,
hunt_patrol,stand,32613,31992,11,,
hunt_patrol,node,32624,31992,12,,
hunt_patrol,node,32644,31985,12,,
hunt_patrol,node,32644,31973,12,,
hunt_patrol,node,32644,31968,12,,
hunt_patrol,node,32644,31965,12,,
hunt_patrol,node,32644,31977,12,,
hunt_patrol,node,32641,31993,12,,
hunt_patrol,node,32620,31992,12,,
hunt_patrol,stand,32613,31992,12,,
hunt_patrol,node,32613,31975,11,,
hunt_patrol,node,32613,31944,11,,
hunt_patrol,node,32613,31915,11,,
hunt_patrol,node,32622,31877,11,,
hunt_patrol,node,32630,31883,11,,
hunt_patrol,node,32637,31893,11,,
hunt_patrol,stand,32653,31893,11,,
hunt_patrol,node,32633,31892,11,,
hunt_patrol,node,32630,31878,11,,
hunt_patrol,node,32613,31886,11,,
hunt_patrol,node,32613,31911,11,,
hunt_patrol,node,32621,31925,11,,
hunt_patrol,stand,32625,31920,11,,
hunt_patrol,ladder,32624,31920,11,,
hunt_patrol,node,32673,31978,15,,
hunt_patrol,node,32659,31962,15,,
hunt_patrol,node,32659,31956,15,,
hunt_patrol,teleport,33311,31997,15,,synth_bridge
hunt_patrol,stand,33311,31997,15,,
hunt_patrol,stand,33309,31996,14,,
hunt_patrol,stand,33311,31997,13,,
hunt_patrol,stand,33309,31996,12,,
hunt_patrol,stand,33311,31997,11,,
hunt_patrol,stand,33309,31996,10,,
hunt_patrol,stand,33311,31997,9,,
hunt_patrol,stand,33309,31996,8,,
hunt_patrol,node,33302,32003,7,,
hunt_patrol,node,33289,31992,7,,
hunt_patrol,node,33301,31982,7,,
hunt_patrol,node,33301,31966,7,,
hunt_patrol,ladder,33293,31960,7,,
hunt_patrol,node,33286,31956,6,,
hunt_patrol,teleport,32546,32787,6,,synth_bridge
hunt_patrol,node,32546,32787,6,,
hunt_patrol,node,32556,32772,6,,
hunt_patrol,stand,32569,32775,6,,
hunt_patrol,stand,32556,32781,7,,
hunt_patrol,teleport,32815,32618,7,,synth_bridge
hunt_patrol,node,32815,32618,7,,
hunt_patrol,node,32819,32595,7,,
hunt_patrol,node,32842,32582,7,,
hunt_patrol,node,32879,32548,7,,
hunt_patrol,node,32901,32525,7,,
hunt_patrol,shovel,32910,32515,7,,
hunt_patrol,stand,32910,32514,8,,
hunt_patrol,rope,32910,32515,8,,
hunt_patrol,node,32882,32535,7,,
hunt_patrol,node,32869,32560,7,,
hunt_patrol,node,32842,32576,7,,
hunt_patrol,node,32808,32602,7,,
hunt_patrol,node,32790,32615,7,,
hunt_patrol,node,32772,32633,7,,
hunt_patrol,node,32755,32649,7,,
hunt_patrol,node,32736,32665,7,,
hunt_patrol,node,32722,32670,7,,
