phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (146 waypoints) ---
travel_to,stand,32345,32224,7,,
travel_to,node,32345,32219,7,,
travel_to,node,32345,32215,7,,
travel_to,node,32353,32215,7,,
travel_to,node,32362,32215,7,,
travel_to,node,32369,32215,7,,
travel_to,node,32377,32215,7,,
travel_to,node,32388,32215,7,,
travel_to,node,32397,32215,7,,
travel_to,node,32408,32215,7,,
travel_to,node,32418,32215,7,,
travel_to,node,32424,32218,7,,
travel_to,node,32425,32224,7,,
travel_to,node,32434,32224,7,,
travel_to,node,32440,32220,7,,
travel_to,node,32443,32213,7,,
travel_to,node,32447,32207,7,,
travel_to,node,32452,32201,7,,
travel_to,node,32457,32194,7,,
travel_to,node,32464,32186,7,,
travel_to,node,32457,32178,7,,
travel_to,node,32458,32169,7,,
travel_to,node,32458,32162,7,,
travel_to,node,32465,32156,7,,
travel_to,node,32469,32152,7,,
travel_to,node,32474,32146,7,,
travel_to,node,32479,32140,7,,
travel_to,node,32486,32136,7,,
travel_to,node,32495,32132,7,,
travel_to,node,32502,32125,7,,
travel_to,node,32511,32124,7,,
travel_to,node,32512,32116,7,,
travel_to,node,32508,32111,7,,
travel_to,node,32505,32105,7,,
travel_to,node,32508,32099,7,,
travel_to,node,32512,32094,7,,
travel_to,node,32519,32090,7,,
travel_to,node,32528,32093,7,,
travel_to,node,32535,32089,7,,
travel_to,node,32541,32083,7,,
travel_to,node,32547,32077,7,,
travel_to,stand,32548,32077,7,,
travel_to,stand,32549,32077,6,,
travel_to,node,32553,32077,6,,
travel_to,stand,32554,32077,6,,
travel_to,stand,32555,32077,7,,
travel_to,node,32561,32072,7,,
travel_to,node,32564,32065,7,,
travel_to,node,32567,32057,7,,
travel_to,node,32570,32050,7,,
travel_to,node,32574,32042,7,,
travel_to,node,32573,32023,7,,
travel_to,node,32577,32012,7,,
travel_to,node,32583,32005,7,,
travel_to,node,32589,31999,7,,
travel_to,node,32594,31993,7,,
travel_to,node,32603,31986,7,,
travel_to,node,32612,31980,7,,
travel_to,node,32619,31980,7,,
travel_to,node,32626,31977,7,,
travel_to,node,32626,31974,7,,
travel_to,node,32625,31974,7,,
travel_to,stand,32624,31974,7,,
travel_to,stand,32623,31974,6,,
travel_to,node,32617,31974,6,,
travel_to,node,32617,31969,6,,
travel_to,node,32610,31963,6,,
travel_to,stand,32609,31963,6,,
travel_to,stand,32608,31963,7,,
travel_to,node,32608,31959,7,,
travel_to,node,32613,31955,7,,
travel_to,node,32614,31949,7,,
travel_to,node,32614,31946,7,,
travel_to,node,32612,31946,7,,
travel_to,stand,32612,31946,7,,
travel_to,node,32614,31949,7,,
travel_to,node,32614,31955,7,,
travel_to,node,32607,31959,7,,
travel_to,node,32608,31963,7,,
travel_to,stand,32609,31963,7,,
travel_to,stand,32610,31963,6,,
travel_to,node,32617,31967,6,,
travel_to,node,32620,31974,6,,
travel_to,node,32623,31974,6,,
travel_to,stand,32624,31974,6,,
travel_to,stand,32625,31974,7,,
travel_to,node,32625,31979,7,,
travel_to,node,32628,31987,7,,
travel_to,node,32632,31994,7,,
travel_to,node,32640,32004,7,,
travel_to,node,32647,32011,7,,
travel_to,node,32652,32020,7,,
travel_to,node,32665,32027,7,,
travel_to,node,32677,32029,7,,
travel_to,node,32686,32034,7,,
travel_to,node,32700,32034,7,,
travel_to,node,32710,32042,7,,
travel_to,node,32720,32050,7,,
travel_to,node,32730,32061,7,,
travel_to,node,32735,32069,7,,
travel_to,node,32744,32074,7,,
travel_to,node,32749,32081,7,,
travel_to,node,32758,32081,7,,
travel_to,node,32767,32081,7,,
travel_to,node,32776,32084,7,,
travel_to,node,32783,32086,7,,
travel_to,node,32784,32086,7,,
travel_to,stand,32785,32086,7,,
travel_to,stand,32786,32086,6,,
travel_to,node,32790,32086,6,,
travel_to,stand,32791,32086,6,,
travel_to,stand,32792,32086,7,,
travel_to,node,32799,32089,7,,
travel_to,node,32806,32093,7,,
travel_to,node,32813,32100,7,,
travel_to,node,32819,32107,7,,
travel_to,node,32827,32112,7,,
travel_to,node,32838,32115,7,,
travel_to,node,32843,32124,7,,
travel_to,node,32852,32127,7,,
travel_to,node,32861,32126,7,,
travel_to,stand,32862,32126,7,,
travel_to,stand,32862,32125,6,,
travel_to,node,32863,32125,6,,
travel_to,node,32868,32125,6,,
travel_to,node,32875,32125,6,,
travel_to,node,32882,32125,6,,
travel_to,node,32888,32125,6,,
travel_to,node,32896,32125,6,,
travel_to,node,32907,32125,6,,
travel_to,node,32917,32125,6,,
travel_to,node,32921,32124,6,,
travel_to,node,32921,32117,6,,
travel_to,node,32921,32108,6,,
travel_to,node,32921,32099,6,,
travel_to,node,32924,32095,6,,
travel_to,node,32931,32095,6,,
travel_to,node,32935,32092,6,,
travel_to,node,32935,32084,6,,
travel_to,node,32935,32076,6,,
travel_to,node,32935,32074,6,,
travel_to,stand,32935,32075,6,,
travel_to,stand,32935,32076,7,,
travel_to,node,32928,32076,7,,
travel_to,node,32921,32075,7,,
travel_to,stand,32921,32075,7,,
