phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- hunt_patrol (97 waypoints) ---
hunt_patrol,stand,32267,32077,7,,
hunt_patrol,node,32262,32077,7,,
hunt_patrol,node,32255,32077,7,,
hunt_patrol,node,32253,32081,7,,
hunt_patrol,node,32247,32085,7,,
hunt_patrol,node,32241,32087,7,,
hunt_patrol,node,32233,32087,7,,
hunt_patrol,node,32226,32087,7,,
hunt_patrol,node,32227,32094,7,,
hunt_patrol,node,32227,32102,7,,
hunt_patrol,node,32214,32100,7,,
hunt_patrol,node,32214,32093,7,,
hunt_patrol,node,32214,32086,7,,
hunt_patrol,node,32208,32082,7,,
hunt_patrol,node,32208,32074,7,,
hunt_patrol,node,32213,32070,7,,
hunt_patrol,node,32213,32064,7,,
hunt_patrol,node,32208,32060,7,,
hunt_patrol,node,32208,32053,7,,
hunt_patrol,node,32217,32048,7,,
hunt_patrol,node,32219,32043,7,,
hunt_patrol,node,32219,32038,7,,
hunt_patrol,node,32220,32030,7,,
hunt_patrol,node,32228,32030,7,,
hunt_patrol,node,32238,32030,7,,
hunt_patrol,node,32238,32040,7,,
hunt_patrol,node,32239,32048,7,,
hunt_patrol,node,32227,32048,7,,
hunt_patrol,node,32227,32056,7,,
hunt_patrol,node,32243,32055,7,,
hunt_patrol,stand,32244,32056,7,,
hunt_patrol,node,32246,32056,7,,
hunt_patrol,node,32248,32056,7,,
hunt_patrol,node,32249,32056,7,,
hunt_patrol,node,32250,32056,7,,
hunt_patrol,node,32251,32056,7,,
hunt_patrol,node,32252,32056,7,,
hunt_patrol,node,32255,32057,7,,
hunt_patrol,use_with,32255,32058,7,,use_on_tile
hunt_patrol,node,32255,32059,7,,
hunt_patrol,use_with,32255,32058,7,,use_on_tile
hunt_patrol,node,32255,32061,7,,
hunt_patrol,node,32255,32059,7,,
hunt_patrol,use_with,32255,32058,7,,use_on_tile
hunt_patrol,node,32255,32057,7,,
hunt_patrol,use_with,32255,32058,7,,use_on_tile
hunt_patrol,node,32252,32056,7,,
hunt_patrol,node,32251,32056,7,,
hunt_patrol,node,32250,32056,7,,
