phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (14 waypoints) ---
travel_to,node,33009,32100,7,"Node (33009, 32100, 7)",
travel_to,ladder,33009,32100,7,"Ladder (33009, 32100, 7)",
travel_to,node,33016,32100,6,"Node (33016, 32100, 6)",
travel_to,node,33032,32097,6,"Node (33032, 32097, 6)",
travel_to,stand,33032,32096,6,"Stand (33032, 32096, 6)",
travel_to,node,33042,32096,7,"Node (33042, 32096, 7)",
travel_to,node,33051,32095,7,"Node (33051, 32095, 7)",
travel_to,node,33059,32095,7,"Node (33059, 32095, 7)",
travel_to,node,33066,32095,7,"Node (33066, 32095, 7)",
travel_to,node,33071,32090,7,"Node (33071, 32090, 7)",
travel_to,stand,33071,32089,7,"Stand (33071, 32089, 7)",
travel_to,stand,33073,32086,6,"Stand (33073, 32086, 6)",
travel_to,stand,33072,32086,7,"Stand (33072, 32086, 7)",
travel_to,node,33076,32088,8,"Node (33076, 32088, 8)",

# --- hunt_patrol (59 waypoints) ---
hunt_patrol,node,33083,32088,8,"Node (33083, 32088, 8)",
hunt_patrol,stand,33084,32088,8,"Stand (33084, 32088, 8)",
hunt_patrol,node,33083,32095,9,"Node (33083, 32095, 9)",
hunt_patrol,node,33071,32099,9,"Node (33071, 32099, 9)",
hunt_patrol,stand,33070,32099,9,"Stand (33070, 32099, 9)",
hunt_patrol,rope,33071,32102,11,"Rope (33071, 32102, 11)",
hunt_patrol,node,33066,32108,10,"Node (33066, 32108, 10)",
hunt_patrol,node,33069,32119,10,"Node (33069, 32119, 10)",
hunt_patrol,node,33074,32130,10,"Node (33074, 32130, 10)",
hunt_patrol,node,33084,32137,10,"Node (33084, 32137, 10)",
hunt_patrol,node,33095,32143,10,"Node (33095, 32143, 10)",
hunt_patrol,node,33106,32148,10,"Node (33106, 32148, 10)",
hunt_patrol,stand,33118,32152,10,"Node (33118, 32152, 10)",
hunt_patrol,rope,33120,32156,11,"Rope (33120, 32156, 11)",
hunt_patrol,node,33131,32153,10,"Node (33131, 32153, 10)",
hunt_patrol,stand,33128,32159,10,"Node (33128, 32159, 10)",
hunt_patrol,rope,33120,32156,11,"Rope (33120, 32156, 11)",
hunt_patrol,node,33118,32152,10,"Node (33118, 32152, 10)",
hunt_patrol,node,33106,32148,10,"Node (33106, 32148, 10)",
hunt_patrol,node,33095,32143,10,"Node (33095, 32143, 10)",
hunt_patrol,node,33083,32138,10,"Node (33083, 32138, 10)",
hunt_patrol,node,33073,32144,10,"Node (33073, 32144, 10)",
hunt_patrol,node,33064,32148,10,"Node (33064, 32148, 10)",
hunt_patrol,node,33054,32153,10,"Node (33054, 32153, 10)",
hunt_patrol,stand,33045,32157,10,"Node (33045, 32157, 10)",
hunt_patrol,rope,33037,32159,11,"Rope (33037, 32159, 11)",
hunt_patrol,node,33030,32161,10,"Node (33030, 32161, 10)",
hunt_patrol,node,33026,32171,10,"Node (33026, 32171, 10)",
hunt_patrol,node,33018,32176,10,"Node (33018, 32176, 10)",
hunt_patrol,stand,33011,32182,10,"Node (33011, 32182, 10)",
hunt_patrol,rope,33007,32185,11,"Rope (33007, 32185, 11)",
hunt_patrol,node,32999,32191,10,"Node (32999, 32191, 10)",
hunt_patrol,node,32988,32197,10,"Node (32988, 32197, 10)",
hunt_patrol,node,32973,32200,10,"Node (32973, 32200, 10)",
hunt_patrol,stand,32964,32203,10,"Node (32964, 32203, 10)",
hunt_patrol,rope,32965,32199,11,"Rope (32965, 32199, 11)",
hunt_patrol,node,32973,32200,10,"Node (32973, 32200, 10)",
hunt_patrol,node,32988,32197,10,"Node (32988, 32197, 10)",
hunt_patrol,stand,32999,32191,10,"Node (32999, 32191, 10)",
hunt_patrol,rope,33007,32185,11,"Rope (33007, 32185, 11)",
hunt_patrol,node,33011,32182,10,"Node (33011, 32182, 10)",
hunt_patrol,node,33018,32176,10,"Node (33018, 32176, 10)",
hunt_patrol,node,33026,32171,10,"Node (33026, 32171, 10)",
hunt_patrol,stand,33030,32161,10,"Node (33030, 32161, 10)",
hunt_patrol,rope,33037,32159,11,"Rope (33037, 32159, 11)",
hunt_patrol,node,33045,32157,10,"Node (33045, 32157, 10)",
hunt_patrol,node,33054,32153,10,"Node (33054, 32153, 10)",
hunt_patrol,node,33064,32148,10,"Node (33064, 32148, 10)",
hunt_patrol,node,33065,32138,10,"Node (33065, 32138, 10)",
hunt_patrol,node,33068,32131,10,"Node (33068, 32131, 10)",
hunt_patrol,node,33069,32119,10,"Node (33069, 32119, 10)",
hunt_patrol,node,33066,32108,10,"Node (33066, 32108, 10)",
hunt_patrol,stand,33068,32099,10,"Node (33068, 32099, 10)",
hunt_patrol,rope,33071,32102,11,"Rope (33071, 32102, 11)",
hunt_patrol,rope,33070,32099,10,"Rope (33070, 32099, 10)",
hunt_patrol,node,33078,32097,9,"Node (33078, 32097, 9)",
hunt_patrol,node,33084,32088,9,"Node (33084, 32088, 9)",
hunt_patrol,rope,33084,32088,9,"Rope (33084, 32088, 9)",
hunt_patrol,node,33077,32087,8,"Node (33077, 32087, 8)",

# --- travel_from (20 waypoints) ---
travel_from,node,33072,32086,8,"Node (33072, 32086, 8)",
travel_from,ladder,33072,32086,8,"Ladder (33072, 32086, 8)",
travel_from,ladder,33073,32086,7,"Ladder (33073, 32086, 7)",
travel_from,stand,33071,32089,6,"Stand (33071, 32089, 6)",
travel_from,node,33064,32096,7,"Node (33064, 32096, 7)",
travel_from,node,33054,32096,7,"Node (33054, 32096, 7)",
travel_from,node,33051,32098,7,"Node (33051, 32098, 7)",
travel_from,stand,33051,32099,7,"Stand (33051, 32099, 7)",
travel_from,stand,33052,32096,6,"Stand (33052, 32096, 6)",
travel_from,stand,33051,32098,6,"Stand (33051, 32098, 6)",
travel_from,node,33048,32096,7,"Node (33048, 32096, 7)",
travel_from,node,33039,32095,7,"Node (33039, 32095, 7)",
travel_from,node,33032,32096,7,"Node (33032, 32096, 7)",
travel_from,ladder,33032,32096,7,"Ladder (33032, 32096, 7)",
travel_from,node,33028,32098,6,"Node (33028, 32098, 6)",
travel_from,node,33022,32100,6,"Node (33022, 32100, 6)",
travel_from,node,33014,32100,6,"Node (33014, 32100, 6)",
travel_from,node,33010,32100,6,"Node (33010, 32100, 6)",
travel_from,stand,33009,32100,6,"Stand (33009, 32100, 6)",
travel_from,node,33005,32102,7,"Node (33005, 32102, 7)",
