phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (31 waypoints) ---
travel_to,node,33222,31839,7,,
travel_to,node,33203,31844,7,,
travel_to,door,33191,31845,7,,
travel_to,stand,33185,31840,7,,
travel_to,door,33177,31842,8,,
travel_to,ladder,33173,31843,8,,
travel_to,node,33165,31847,9,,
travel_to,node,33159,31854,9,,
travel_to,rope,33159,31854,9,,
travel_to,node,33151,31849,8,,
travel_to,rope,33151,31849,8,,
travel_to,node,33157,31860,7,,
travel_to,node,33169,31876,7,,
travel_to,node,33179,31891,7,,
travel_to,stand,33173,31900,7,,
travel_to,stand,33173,31897,8,,
travel_to,ladder,33172,31896,8,,
travel_to,node,33170,31894,8,,
travel_to,node,33161,31902,8,,
travel_to,node,33155,31919,8,,
travel_to,stand,33164,31932,8,,
travel_to,node,33153,31921,9,,
travel_to,node,33142,31920,9,,
travel_to,stand,33134,31919,9,,
travel_to,stand,33123,31919,9,,
travel_to,node,33129,31906,10,,
travel_to,node,33129,31889,10,,
travel_to,node,33133,31866,10,,
travel_to,stand,33135,31859,10,,
travel_to,node,33131,31848,10,,
travel_to,stand,33130,31846,10,,

# --- hunt_patrol (28 waypoints) ---
hunt_patrol,node,33135,31848,11,,
hunt_patrol,node,33124,31848,11,,
hunt_patrol,node,33122,31856,11,,
hunt_patrol,node,33122,31864,11,,
hunt_patrol,node,33114,31878,11,,
hunt_patrol,node,33134,31880,11,,
hunt_patrol,stand,33129,31885,11,,
hunt_patrol,node,33134,31894,11,,
hunt_patrol,stand,33143,31893,11,,
hunt_patrol,node,33141,31895,12,,
hunt_patrol,node,33151,31884,12,,
hunt_patrol,node,33161,31886,12,,
hunt_patrol,node,33161,31897,12,,
hunt_patrol,node,33177,31896,12,,
hunt_patrol,node,33181,31908,12,,
hunt_patrol,node,33162,31909,12,,
hunt_patrol,node,33147,31908,12,,
hunt_patrol,node,33140,31894,12,,
hunt_patrol,rope,33143,31893,12,,
hunt_patrol,node,33133,31893,11,,
hunt_patrol,stand,33128,31885,11,,
hunt_patrol,node,33135,31879,11,,
hunt_patrol,node,33122,31880,11,,
hunt_patrol,node,33114,31878,11,,
hunt_patrol,node,33109,31871,11,,
hunt_patrol,node,33110,31855,11,,
hunt_patrol,node,33111,31844,11,,
hunt_patrol,rope,33153,31930,10,,

# --- travel_from (34 waypoints) ---
travel_from,node,33130,31846,11,,
travel_from,rope,33130,31846,11,,
travel_from,stand,33135,31859,10,,
travel_from,node,33133,31866,10,,
travel_from,node,33129,31889,10,,
travel_from,node,33129,31906,10,,
travel_from,node,33123,31919,10,,
travel_from,rope,33123,31919,10,,
travel_from,stand,33134,31919,9,,
travel_from,node,33153,31922,9,,
travel_from,node,33164,31932,9,,
travel_from,rope,33164,31932,9,,
travel_from,node,33161,31913,8,,
travel_from,node,33168,31893,8,,
travel_from,ladder,33172,31896,8,,
travel_from,node,33173,31899,8,,
travel_from,stand,33173,31900,8,,
travel_from,node,33175,31883,7,,
travel_from,node,33159,31862,7,,
travel_from,node,33149,31850,7,,
travel_from,shovel,33151,31849,7,,
travel_from,stand,33159,31854,8,,
travel_from,node,33173,31843,9,,
travel_from,rope,33173,31843,9,,
travel_from,door,33177,31842,8,,
travel_from,ladder,33185,31840,8,,
travel_from,door,33191,31845,7,,
travel_from,node,33193,31819,7,,
travel_from,node,33202,31796,7,,pretend_delay
travel_from,ladder,33181,31793,7,,
travel_from,ladder,33178,31793,7,,
travel_from,ladder,33176,31790,7,,
travel_from,ladder,33178,31787,7,,
travel_from,ladder,33181,31787,7,,
