phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (1 waypoint) ---
travel_to,node,32368,32175,7,"Node (32368, 32175, 7)",

# --- hunt_patrol (72 waypoints) ---
hunt_patrol,node,32364,32163,7,"Node (32364, 32163, 7)",
hunt_patrol,node,32351,32158,7,"Node (32351, 32158, 7)",
hunt_patrol,node,32340,32153,7,"Node (32340, 32153, 7)",
hunt_patrol,node,32331,32145,7,"Node (32331, 32145, 7)",
hunt_patrol,node,32321,32136,7,"Node (32321, 32136, 7)",
hunt_patrol,node,32314,32144,7,"Node (32314, 32144, 7)",
hunt_patrol,node,32297,32149,7,"Node (32297, 32149, 7)",
hunt_patrol,node,32284,32148,7,"Node (32284, 32148, 7)",
hunt_patrol,node,32274,32142,7,"Node (32274, 32142, 7)",
hunt_patrol,node,32291,32136,7,"Node (32291, 32136, 7)",
hunt_patrol,node,32302,32129,7,"Node (32302, 32129, 7)",
hunt_patrol,node,32313,32120,7,"Node (32313, 32120, 7)",
hunt_patrol,node,32315,32107,7,"Node (32315, 32107, 7)",
hunt_patrol,node,32317,32092,7,"Node (32317, 32092, 7)",
hunt_patrol,node,32326,32081,7,"Node (32326, 32081, 7)",
hunt_patrol,node,32336,32086,7,"Node (32336, 32086, 7)",
hunt_patrol,node,32349,32093,7,"Node (32349, 32093, 7)",
hunt_patrol,node,32369,32093,7,"Node (32369, 32093, 7)",
hunt_patrol,node,32388,32093,7,"Node (32388, 32093, 7)",
hunt_patrol,node,32411,32094,7,"Node (32411, 32094, 7)",
hunt_patrol,node,32429,32099,7,"Node (32429, 32099, 7)",
hunt_patrol,node,32429,32111,7,"Node (32429, 32111, 7)",
hunt_patrol,node,32431,32125,7,"Node (32431, 32125, 7)",
hunt_patrol,node,32435,32137,7,"Node (32435, 32137, 7)",
hunt_patrol,node,32447,32141,7,"Node (32447, 32141, 7)",
hunt_patrol,node,32463,32146,7,"Node (32463, 32146, 7)",
hunt_patrol,node,32476,32148,7,"Node (32476, 32148, 7)",
hunt_patrol,node,32488,32157,7,"Node (32488, 32157, 7)",
hunt_patrol,node,32491,32172,7,"Node (32491, 32172, 7)",
hunt_patrol,node,32499,32177,7,"Node (32499, 32177, 7)",
hunt_patrol,node,32476,32169,7,"Node (32476, 32169, 7)",
hunt_patrol,node,32459,32170,7,"Node (32459, 32170, 7)",
hunt_patrol,node,32455,32180,7,"Node (32455, 32180, 7)",
hunt_patrol,node,32454,32191,7,"Node (32454, 32191, 7)",
hunt_patrol,node,32454,32205,7,"Node (32454, 32205, 7)",
hunt_patrol,node,32457,32220,7,"Node (32457, 32220, 7)",
hunt_patrol,node,32458,32235,7,"Node (32458, 32235, 7)",
hunt_patrol,node,32455,32251,7,"Node (32455, 32251, 7)",
hunt_patrol,node,32449,32266,7,"Node (32449, 32266, 7)",
hunt_patrol,node,32444,32280,7,"Node (32444, 32280, 7)",
hunt_patrol,node,32433,32290,7,"Node (32433, 32290, 7)",
hunt_patrol,node,32428,32304,7,"Node (32428, 32304, 7)",
hunt_patrol,node,32415,32311,7,"Node (32415, 32311, 7)",
hunt_patrol,node,32397,32310,7,"Node (32397, 32310, 7)",
hunt_patrol,node,32384,32309,7,"Node (32384, 32309, 7)",
hunt_patrol,node,32363,32312,7,"Node (32363, 32312, 7)",
hunt_patrol,node,32366,32323,7,"Node (32366, 32323, 7)",
hunt_patrol,node,32381,32333,7,"Node (32381, 32333, 7)",
hunt_patrol,node,32402,32338,7,"Node (32402, 32338, 7)",
hunt_patrol,node,32414,32346,7,"Node (32414, 32346, 7)",
hunt_patrol,node,32407,32354,7,"Node (32407, 32354, 7)",
hunt_patrol,node,32392,32355,7,"Node (32392, 32355, 7)",
hunt_patrol,node,32375,32357,7,"Node (32375, 32357, 7)",
hunt_patrol,node,32366,32365,7,"Node (32366, 32365, 7)",
hunt_patrol,node,32360,32370,7,"Node (32360, 32370, 7)",
hunt_patrol,stand,32360,32371,7,"Stand (32360, 32371, 7)",
hunt_patrol,node,32370,32381,8,"Node (32370, 32381, 8)",
hunt_patrol,node,32362,32387,8,"Node (32362, 32387, 8)",
hunt_patrol,node,32361,32380,8,"Node (32361, 32380, 8)",
hunt_patrol,node,32360,32372,8,"Node (32360, 32372, 8)",
hunt_patrol,stand,32360,32371,8,"Stand (32360, 32371, 8)",
hunt_patrol,node,32341,32370,7,"Node (32341, 32370, 7)",
hunt_patrol,node,32320,32369,7,"Node (32320, 32369, 7)",
hunt_patrol,node,32299,32372,7,"Node (32299, 32372, 7)",
hunt_patrol,node,32283,32374,7,"Node (32283, 32374, 7)",
hunt_patrol,node,32267,32365,7,"Node (32267, 32365, 7)",
hunt_patrol,node,32259,32351,7,"Node (32259, 32351, 7)",
hunt_patrol,node,32262,32335,7,"Node (32262, 32335, 7)",
hunt_patrol,node,32275,32323,7,"Node (32275, 32323, 7)",
hunt_patrol,node,32275,32304,7,"Node (32275, 32304, 7)",
hunt_patrol,node,32275,32291,7,"Node (32275, 32291, 7)",
hunt_patrol,node,32274,32279,7,"Node (32274, 32279, 7)",

# --- travel_from (1 waypoint) ---
travel_from,node,32278,32267,7,"Node (32278, 32267, 7)",
