phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (30 waypoints) ---
travel_to,stand,32739,31307,6,,
travel_to,node,32733,31312,7,,
travel_to,node,32727,31321,7,,
travel_to,stand,32725,31321,7,,
travel_to,stand,32725,31321,8,,
travel_to,node,32731,31331,7,,
travel_to,stand,32729,31333,7,,
travel_to,stand,32729,31333,8,,
travel_to,node,32735,31337,7,,
travel_to,stand,32740,31341,7,,
travel_to,stand,32740,31341,8,,
travel_to,node,32739,31329,7,,
travel_to,node,32741,31315,7,,
travel_to,stand,32745,31309,7,,
travel_to,stand,32745,31309,8,,
travel_to,stand,32745,31312,7,,
travel_to,node,32746,31314,6,,
travel_to,stand,32745,31315,6,,
travel_to,stand,32745,31315,5,,
travel_to,node,32746,31324,6,,
travel_to,node,32744,31336,6,,
travel_to,node,32736,31342,6,,
travel_to,stand,32734,31341,6,,
travel_to,node,32728,31340,5,,
travel_to,node,32727,31331,5,,
travel_to,node,32727,31324,5,,
travel_to,stand,32725,31321,5,,
travel_to,node,32728,31330,6,,
travel_to,node,32728,31317,6,,
travel_to,stand,32728,31315,6,,

# --- hunt_patrol (37 waypoints) ---
hunt_patrol,stand,32739,31307,7,,
hunt_patrol,stand,32739,31305,6,,
hunt_patrol,node,32734,31278,7,,
hunt_patrol,node,32738,31268,7,,
hunt_patrol,stand,32750,31259,7,,
hunt_patrol,stand,32751,31257,6,,
hunt_patrol,node,32755,31252,5,,
hunt_patrol,stand,32761,31251,5,,
hunt_patrol,stand,32763,31251,6,,
hunt_patrol,node,32773,31248,7,,
hunt_patrol,stand,32785,31248,7,,
hunt_patrol,node,32815,31254,7,,
hunt_patrol,stand,32824,31249,7,,
hunt_patrol,node,32816,31233,7,,
hunt_patrol,node,32802,31233,7,,
hunt_patrol,node,32790,31233,7,,
hunt_patrol,stand,32790,31239,7,,
hunt_patrol,stand,32789,31239,6,,
hunt_patrol,stand,32789,31238,5,,
hunt_patrol,stand,32790,31239,5,,
hunt_patrol,stand,32789,31239,4,,
hunt_patrol,stand,32789,31238,3,,
hunt_patrol,stand,32789,31239,3,,
hunt_patrol,stand,32790,31239,4,,
hunt_patrol,stand,32789,31239,5,,
hunt_patrol,stand,32790,31239,6,,
hunt_patrol,node,32789,31235,7,,
hunt_patrol,node,32777,31233,7,,
hunt_patrol,node,32771,31243,7,,
hunt_patrol,stand,32760,31248,7,,
hunt_patrol,stand,32760,31250,6,,
hunt_patrol,node,32754,31253,5,,
hunt_patrol,stand,32751,31257,5,,
hunt_patrol,stand,32751,31259,6,,
hunt_patrol,node,32739,31268,7,,
hunt_patrol,node,32727,31288,7,,
hunt_patrol,stand,32739,31304,7,,

# --- travel_from (30 waypoints) ---
travel_from,stand,32728,31315,6,,
travel_from,node,32728,31317,6,,
travel_from,stand,32728,31330,6,,
travel_from,stand,32725,31321,5,,
travel_from,node,32727,31324,5,,
travel_from,node,32727,31331,5,,
travel_from,stand,32728,31340,5,,
travel_from,stand,32734,31341,6,,
travel_from,node,32736,31342,6,,
travel_from,node,32744,31336,6,,
travel_from,stand,32746,31324,6,,
travel_from,stand,32745,31315,5,,
travel_from,stand,32745,31315,6,,
travel_from,stand,32746,31314,6,,
travel_from,stand,32745,31312,7,,
travel_from,stand,32745,31309,8,,
travel_from,stand,32745,31309,7,,
travel_from,node,32741,31315,7,,
travel_from,stand,32739,31329,7,,
travel_from,stand,32740,31341,8,,
travel_from,stand,32740,31341,7,,
travel_from,stand,32735,31337,7,,
travel_from,stand,32729,31333,8,,
travel_from,stand,32729,31333,7,,
travel_from,stand,32731,31331,7,,
travel_from,stand,32725,31321,8,,
travel_from,stand,32725,31321,7,,
travel_from,node,32727,31321,7,,
travel_from,stand,32733,31312,7,,
travel_from,stand,32739,31307,6,,
