phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (39 waypoints) ---
travel_to,node,33243,31803,7,"Node (33243, 31803, 7)",
travel_to,node,33243,31794,7,"Node (33243, 31794, 7)",
travel_to,node,33247,31787,7,"Node (33247, 31787, 7)",
travel_to,node,33253,31782,7,"Node (33253, 31782, 7)",
travel_to,node,33261,31782,7,"Node (33261, 31782, 7)",
travel_to,node,33269,31779,7,"Node (33269, 31779, 7)",
travel_to,node,33278,31779,7,"Node (33278, 31779, 7)",
travel_to,node,33284,31777,7,"Node (33284, 31777, 7)",
travel_to,node,33292,31775,7,"Node (33292, 31775, 7)",
travel_to,node,33303,31776,7,"Node (33303, 31776, 7)",
travel_to,node,33304,31783,7,"Node (33304, 31783, 7)",
travel_to,hole,33303,31784,7,"Hole (33303, 31784, 7)",
travel_to,node,33307,31783,8,"Node (33307, 31783, 8)",
travel_to,node,33311,31779,8,"Node (33311, 31779, 8)",
travel_to,node,33317,31777,8,"Node (33317, 31777, 8)",
travel_to,node,33320,31773,8,"Node (33320, 31773, 8)",
travel_to,stand,33321,31772,8,"Stand (33321, 31772, 8)",
travel_to,node,33325,31769,9,"Node (33325, 31769, 9)",
travel_to,node,33330,31771,9,"Node (33330, 31771, 9)",
travel_to,node,33329,31776,9,"Node (33329, 31776, 9)",
travel_to,node,33324,31778,9,"Node (33324, 31778, 9)",
travel_to,node,33320,31777,9,"Node (33320, 31777, 9)",
travel_to,node,33315,31774,9,"Node (33315, 31774, 9)",
travel_to,node,33313,31768,9,"Node (33313, 31768, 9)",
travel_to,node,33316,31763,9,"Node (33316, 31763, 9)",
travel_to,node,33322,31760,9,"Node (33322, 31760, 9)",
travel_to,stand,33323,31760,9,"Stand (33323, 31760, 9)",
travel_to,node,33319,31765,10,"Node (33319, 31765, 10)",
travel_to,node,33318,31771,10,"Node (33318, 31771, 10)",
travel_to,node,33321,31777,10,"Node (33321, 31777, 10)",
travel_to,node,33320,31784,10,"Node (33320, 31784, 10)",
travel_to,node,33316,31788,10,"Node (33316, 31788, 10)",
travel_to,node,33315,31795,10,"Node (33315, 31795, 10)",
travel_to,node,33318,31802,10,"Node (33318, 31802, 10)",
travel_to,stand,33318,31803,10,"Stand (33318, 31803, 10)",
travel_to,node,33321,31804,11,"Node (33321, 31804, 11)",
travel_to,stand,33322,31804,11,"Stand (33322, 31804, 11)",
travel_to,node,33330,31809,12,"Node (33330, 31809, 12)",
travel_to,stand,33331,31809,12,"Stand (33331, 31809, 12)",

# --- hunt_patrol (48 waypoints) ---
hunt_patrol,node,33333,31806,13,"Node (33333, 31806, 13)",
hunt_patrol,node,33331,31798,13,"Node (33331, 31798, 13)",
hunt_patrol,node,33331,31789,13,"Node (33331, 31789, 13)",
