phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (11 waypoints) ---
travel_to,stand,32337,31784,7,,
travel_to,stand,32326,31782,7,,
travel_to,npc_interact,32326,31782,7,,npc
travel_to,node,32338,31789,7,,
travel_to,node,32341,31805,7,,
travel_to,node,32343,31818,7,,
travel_to,stand,32347,31827,7,,
travel_to,npc_interact,32347,31827,7,Rachel,Rachel
travel_to,node,32347,31827,7,,
travel_to,node,32348,31818,7,,
travel_to,stand,32327,31817,7,,

# --- hunt_patrol (92 waypoints) ---
hunt_patrol,stand,32327,31817,7,,
hunt_patrol,stand,32327,31816,7,,
hunt_patrol,use_with,32327,31816,7,,use_on_tile
hunt_patrol,stand,32327,31816,8,,
hunt_patrol,node,32324,31819,8,,
hunt_patrol,node,32335,31820,8,,
hunt_patrol,node,32338,31834,8,,
hunt_patrol,node,32346,31836,8,,
hunt_patrol,stand,32348,31836,8,,
hunt_patrol,stand,32349,31836,8,,
hunt_patrol,stand,32349,31836,9,,
hunt_patrol,node,32339,31839,9,,
hunt_patrol,stand,32335,31841,9,,
hunt_patrol,stand,32334,31841,9,,
hunt_patrol,stand,32334,31841,10,,
hunt_patrol,node,32344,31841,10,,
hunt_patrol,node,32349,31835,10,,
hunt_patrol,node,32361,31840,10,,
hunt_patrol,node,32361,31858,10,,
hunt_patrol,node,32361,31875,10,,
hunt_patrol,stand,32362,31879,10,,
hunt_patrol,stand,32362,31880,10,,
hunt_patrol,stand,32362,31880,11,,
hunt_patrol,node,32365,31870,11,,
hunt_patrol,node,32363,31851,11,,
hunt_patrol,node,32365,31835,11,,
hunt_patrol,stand,32360,31827,11,,
hunt_patrol,stand,32360,31826,11,,
hunt_patrol,node,32360,31826,12,,
hunt_patrol,node,32374,31816,12,,
hunt_patrol,node,32379,31823,12,,
hunt_patrol,node,32386,31808,12,,
hunt_patrol,stand,32398,31809,12,,
hunt_patrol,stand,32398,31808,12,,
hunt_patrol,node,32398,31808,13,,
hunt_patrol,node,32395,31818,13,,
hunt_patrol,node,32388,31825,13,,
hunt_patrol,node,32391,31833,13,,
hunt_patrol,stand,32394,31837,13,,
hunt_patrol,stand,32394,31838,13,,
hunt_patrol,node,32394,31838,14,,
hunt_patrol,node,32403,31842,14,,
hunt_patrol,node,32405,31842,14,,
hunt_patrol,node,32400,31828,14,,
hunt_patrol,stand,32394,31838,14,,
hunt_patrol,rope,32394,31838,14,,
hunt_patrol,node,32394,31839,13,,
hunt_patrol,node,32391,31830,13,,
hunt_patrol,node,32393,31818,13,,
hunt_patrol,node,32408,31818,13,,
hunt_patrol,node,32420,31820,13,,
hunt_patrol,stand,32425,31825,13,,
hunt_patrol,rope,32425,31825,13,,
hunt_patrol,node,32425,31826,12,,
hunt_patrol,stand,32426,31819,12,,
hunt_patrol,rope,32426,31819,12,,
hunt_patrol,node,32426,31820,11,,
hunt_patrol,node,32428,31828,11,,
hunt_patrol,node,32438,31827,11,,
hunt_patrol,node,32450,31831,11,,
hunt_patrol,node,32464,31831,11,,
hunt_patrol,stand,32475,31829,11,,
hunt_patrol,rope,32475,31829,11,,
hunt_patrol,node,32475,31830,10,,
hunt_patrol,node,32487,31828,10,,
hunt_patrol,node,32512,31819,10,,
hunt_patrol,node,32517,31811,10,,
hunt_patrol,node,32518,31821,10,,
hunt_patrol,node,32525,31826,10,,
hunt_patrol,node,32526,31827,10,,
hunt_patrol,node,32505,31824,10,,
hunt_patrol,node,32484,31832,10,,
hunt_patrol,node,32483,31843,10,,
hunt_patrol,node,32493,31849,10,,
hunt_patrol,node,32502,31857,10,,
hunt_patrol,node,32495,31850,10,,
hunt_patrol,node,32473,31840,10,,
hunt_patrol,node,32477,31835,10,,
hunt_patrol,stand,32475,31830,10,,
hunt_patrol,stand,32475,31829,10,,
hunt_patrol,node,32475,31829,11,,
hunt_patrol,node,32458,31830,11,,
hunt_patrol,node,32431,31822,11,,
hunt_patrol,stand,32426,31820,11,,
hunt_patrol,stand,32426,31819,11,,
hunt_patrol,node,32426,31819,12,,
hunt_patrol,stand,32425,31824,12,,
hunt_patrol,stand,32425,31825,12,,
hunt_patrol,node,32425,31825,13,,
hunt_patrol,node,32412,31818,13,,
hunt_patrol,node,32405,31815,13,,
hunt_patrol,stand,32398,31808,13,,

# --- travel_from (65 waypoints) ---
travel_from,stand,32398,31808,13,,
travel_from,rope,32398,31808,13,,
travel_from,node,32398,31809,12,,
travel_from,node,32391,31797,12,,
travel_from,node,32378,31818,12,,
travel_from,node,32368,31824,12,,
travel_from,node,32363,31826,12,,
travel_from,node,32385,31808,12,,
travel_from,stand,32397,31808,12,,
travel_from,stand,32398,31808,12,,
travel_from,stand,32398,31808,13,,
travel_from,stand,32475,31830,10,,
travel_from,stand,32475,31829,10,,
travel_from,stand,32475,31829,11,,
travel_from,node,32463,31830,11,,
travel_from,node,32445,31831,11,,
travel_from,node,32434,31822,11,,
travel_from,stand,32426,31820,11,,
travel_from,stand,32426,31819,11,,
travel_from,stand,32426,31819,12,,
travel_from,stand,32425,31824,12,,
travel_from,stand,32425,31825,12,,
travel_from,stand,32425,31825,13,,
travel_from,node,32419,31821,13,,
travel_from,node,32410,31818,13,,
travel_from,node,32402,31812,13,,
travel_from,stand,32398,31808,13,,
travel_from,rope,32398,31808,13,,
travel_from,node,32389,31809,12,,
travel_from,node,32371,31818,12,,
travel_from,stand,32360,31826,12,,
travel_from,rope,32360,31826,12,,
travel_from,stand,32360,31827,11,,
travel_from,node,32365,31832,11,,
travel_from,node,32363,31845,11,,
travel_from,node,32363,31858,11,,
travel_from,stand,32362,31880,11,,
travel_from,rope,32362,31880,11,,
travel_from,stand,32362,31881,10,,
travel_from,node,32361,31874,10,,
travel_from,node,32362,31849,10,,
travel_from,node,32360,31830,10,,
travel_from,node,32346,31839,10,,
travel_from,stand,32334,31841,10,,
travel_from,rope,32334,31841,10,,
travel_from,stand,32334,31842,9,,
travel_from,stand,32349,31836,9,,
travel_from,rope,32349,31836,9,,
travel_from,stand,32349,31837,8,,
travel_from,node,32341,31832,8,,
travel_from,node,32336,31823,8,,
travel_from,node,32325,31819,8,,
travel_from,stand,32327,31816,8,,
travel_from,ladder,32327,31816,8,,
travel_from,stand,32327,31817,7,,
travel_from,node,32330,31807,7,,
travel_from,node,32333,31789,7,,
travel_from,stand,32338,31783,7,,
travel_from,stand,32338,31782,7,,
travel_from,stand,32338,31781,6,,
travel_from,stand,32335,31781,6,,
travel_from,node,32335,31781,6,,
travel_from,stand,32338,31781,6,,
travel_from,stand,32338,31782,6,,
travel_from,stand,32338,31783,7,,
