phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (49 waypoints) ---
travel_to,node,33556,32376,6,,
travel_to,node,33557,32382,6,,
travel_to,node,33554,32388,6,,
travel_to,stand,33554,32389,6,,
travel_to,node,33556,32395,7,,
travel_to,node,33562,32396,7,,
travel_to,node,33562,32402,7,,
travel_to,node,33566,32408,7,,
travel_to,node,33572,32412,7,,
travel_to,node,33574,32418,7,,
travel_to,node,33575,32424,7,,
travel_to,node,33581,32427,7,,
travel_to,node,33587,32430,7,,
travel_to,stand,33589,32432,7,,
travel_to,node,33592,32428,8,,
travel_to,node,33593,32428,8,,
travel_to,node,33599,32426,8,,
travel_to,node,33605,32426,8,,
travel_to,node,33611,32426,8,,
travel_to,node,33613,32420,8,,
travel_to,node,33613,32414,8,,
travel_to,node,33613,32408,8,,
travel_to,node,33613,32402,8,,
travel_to,node,33613,32396,8,,
travel_to,node,33613,32390,8,,
travel_to,node,33613,32384,8,,
travel_to,node,33617,32378,8,,
travel_to,stand,33621,32378,8,,
travel_to,node,33617,32379,9,,
travel_to,node,33615,32379,9,,
travel_to,node,33609,32379,9,,
travel_to,node,33603,32379,9,,
travel_to,node,33597,32379,9,,
travel_to,node,33591,32379,9,,
travel_to,node,33585,32379,9,,
travel_to,node,33579,32379,9,,
travel_to,node,33573,32379,9,,
travel_to,node,33567,32379,9,,
travel_to,node,33561,32379,9,,
travel_to,node,33555,32379,9,,
travel_to,node,33549,32379,9,,
travel_to,node,33543,32379,9,,
travel_to,node,33537,32379,9,,
travel_to,node,33531,32379,9,,
travel_to,node,33525,32379,9,,
travel_to,node,33519,32379,9,,
travel_to,node,33513,32379,9,,
travel_to,stand,33509,32378,9,,
travel_to,node,33513,32379,10,,

# --- hunt_patrol (103 waypoints) ---
hunt_patrol,node,33515,32379,10,,
hunt_patrol,node,33521,32379,10,,
hunt_patrol,node,33527,32380,10,,
hunt_patrol,node,33521,32383,10,,
hunt_patrol,node,33520,32389,10,,
hunt_patrol,node,33520,32395,10,,
hunt_patrol,node,33520,32401,10,,
hunt_patrol,node,33520,32407,10,,
hunt_patrol,node,33526,32407,10,,
hunt_patrol,node,33532,32409,10,,
hunt_patrol,node,33526,32411,10,,
hunt_patrol,node,33520,32411,10,,
hunt_patrol,node,33520,32417,10,,
hunt_patrol,node,33520,32423,10,,
hunt_patrol,node,33526,32426,10,,
hunt_patrol,node,33532,32426,10,,
hunt_patrol,node,33538,32427,10,,
hunt_patrol,node,33544,32427,10,,
hunt_patrol,node,33550,32427,10,,
hunt_patrol,node,33556,32427,10,,
hunt_patrol,node,33562,32427,10,,
hunt_patrol,node,33567,32421,10,,
hunt_patrol,node,33565,32415,10,,
hunt_patrol,node,33559,32410,10,,
hunt_patrol,node,33565,32407,10,,
hunt_patrol,node,33571,32408,10,,
hunt_patrol,node,33577,32408,10,,
hunt_patrol,node,33571,32408,10,,
hunt_patrol,node,33568,32402,10,,
hunt_patrol,node,33568,32396,10,,
hunt_patrol,node,33566,32390,10,,
hunt_patrol,node,33565,32384,10,,
hunt_patrol,node,33559,32383,10,,
hunt_patrol,node,33553,32380,10,,
hunt_patrol,node,33559,32380,10,,
hunt_patrol,node,33565,32380,10,,
hunt_patrol,node,33571,32380,10,,
hunt_patrol,node,33577,32380,10,,
hunt_patrol,node,33571,32380,10,,
hunt_patrol,node,33568,32374,10,,
hunt_patrol,node,33568,32368,10,,
hunt_patrol,node,33565,32362,10,,
hunt_patrol,node,33565,32356,10,,
hunt_patrol,node,33559,32355,10,,
hunt_patrol,node,33565,32352,10,,
hunt_patrol,node,33571,32352,10,,
hunt_patrol,node,33577,32352,10,,
hunt_patrol,node,33571,32351,10,,
hunt_patrol,node,33568,32345,10,,
hunt_patrol,node,33567,32339,10,,
hunt_patrol,node,33573,32336,10,,
hunt_patrol,node,33579,32336,10,,
hunt_patrol,node,33585,32336,10,,
hunt_patrol,node,33591,32336,10,,
hunt_patrol,node,33597,32335,10,,
hunt_patrol,node,33603,32335,10,,
hunt_patrol,node,33609,32335,10,,
hunt_patrol,node,33613,32341,10,,
hunt_patrol,node,33614,32347,10,,
hunt_patrol,node,33608,32351,10,,
hunt_patrol,node,33602,32352,10,,
hunt_patrol,node,33608,32355,10,,
hunt_patrol,node,33613,32361,10,,
hunt_patrol,node,33613,32367,10,,
hunt_patrol,node,33613,32373,10,,
hunt_patrol,node,33613,32379,10,,
hunt_patrol,node,33607,32379,10,,
hunt_patrol,node,33601,32379,10,,
hunt_patrol,node,33607,32383,10,,
hunt_patrol,node,33613,32383,10,,
hunt_patrol,node,33613,32389,10,,
hunt_patrol,node,33613,32395,10,,
hunt_patrol,node,33613,32401,10,,
hunt_patrol,node,33613,32407,10,,
hunt_patrol,node,33607,32408,10,,
hunt_patrol,node,33601,32408,10,,
hunt_patrol,node,33607,32411,10,,
hunt_patrol,node,33613,32411,10,,
hunt_patrol,node,33613,32417,10,,
hunt_patrol,node,33613,32423,10,,
hunt_patrol,node,33607,32426,10,,
hunt_patrol,node,33601,32427,10,,
hunt_patrol,node,33595,32427,10,,
hunt_patrol,node,33589,32427,10,,
hunt_patrol,node,33583,32427,10,,
hunt_patrol,node,33577,32427,10,,
hunt_patrol,node,33571,32428,10,,
hunt_patrol,node,33565,32429,10,,
hunt_patrol,node,33559,32427,10,,
hunt_patrol,node,33553,32427,10,,
hunt_patrol,node,33547,32427,10,,
hunt_patrol,node,33541,32427,10,,
hunt_patrol,node,33535,32427,10,,
hunt_patrol,node,33529,32426,10,,
hunt_patrol,node,33523,32426,10,,
hunt_patrol,node,33520,32420,10,,
hunt_patrol,node,33520,32414,10,,
hunt_patrol,node,33520,32408,10,,
hunt_patrol,node,33520,32402,10,,
hunt_patrol,node,33520,32396,10,,
hunt_patrol,node,33520,32390,10,,
hunt_patrol,node,33520,32384,10,,
hunt_patrol,node,33514,32380,10,,

# --- travel_from (43 waypoints) ---
travel_from,stand,33510,32378,10,,
travel_from,node,33516,32377,9,,
travel_from,node,33522,32377,9,,
travel_from,node,33528,32378,9,,
travel_from,node,33534,32378,9,,
travel_from,node,33540,32378,9,,
travel_from,node,33546,32378,9,,
travel_from,node,33552,32378,9,,
travel_from,node,33558,32378,9,,
travel_from,node,33564,32378,9,,
travel_from,node,33570,32378,9,,
travel_from,node,33576,32378,9,,
travel_from,node,33582,32378,9,,
travel_from,node,33588,32378,9,,
travel_from,node,33594,32378,9,,
travel_from,node,33600,32378,9,,
travel_from,node,33606,32378,9,,
travel_from,node,33612,32378,9,,
travel_from,node,33615,32378,9,,
travel_from,stand,33621,32378,9,,
travel_from,node,33617,32384,8,,
travel_from,node,33616,32390,8,,
travel_from,node,33616,32396,8,,
travel_from,node,33616,32402,8,,
travel_from,node,33616,32408,8,,
travel_from,node,33613,32414,8,,
travel_from,node,33613,32420,8,,
travel_from,node,33613,32426,8,,
travel_from,node,33607,32426,8,,
travel_from,node,33601,32426,8,,
travel_from,node,33595,32429,8,,
travel_from,stand,33589,32432,8,,
travel_from,node,33583,32427,7,,
travel_from,node,33577,32424,7,,
travel_from,node,33574,32418,7,,
travel_from,node,33574,32412,7,,
travel_from,node,33571,32406,7,,
travel_from,node,33565,32403,7,,
travel_from,node,33562,32397,7,,
travel_from,node,33556,32393,7,,
travel_from,stand,33553,32389,7,,
travel_from,node,33558,32383,6,,
travel_from,node,33557,32378,6,,
