phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (18 waypoints) ---
travel_to,node,32531,32782,6,,
travel_to,node,32540,32779,6,,
travel_to,node,32546,32786,6,,
travel_to,node,32556,32781,6,,
travel_to,node,32556,32771,6,,
travel_to,stand,32556,32766,6,,
travel_to,node,32558,32771,7,,
travel_to,stand,32558,32779,7,,
travel_to,node,32558,32779,7,,
travel_to,node,32686,32778,7,,
travel_to,node,32706,32778,7,,
travel_to,node,32726,32778,7,,
travel_to,node,32742,32783,7,,
travel_to,node,32758,32784,7,,
travel_to,node,32765,32784,7,,
travel_to,node,32784,32770,7,,
travel_to,node,32799,32762,7,,
travel_to,node,32810,32750,7,,

# --- hunt_patrol (61 waypoints) ---
hunt_patrol,node,32827,32748,7,,
hunt_patrol,node,32847,32740,7,,
hunt_patrol,stand,32857,32733,7,,
hunt_patrol,node,32846,32736,7,,
hunt_patrol,node,32830,32742,7,,
hunt_patrol,node,32825,32736,7,,
hunt_patrol,node,32825,32730,7,,
hunt_patrol,node,32831,32715,7,,
hunt_patrol,node,32839,32708,7,,
hunt_patrol,node,32846,32699,7,,
hunt_patrol,stand,32851,32694,7,,
hunt_patrol,node,32839,32691,7,,
hunt_patrol,node,32820,32702,7,,
hunt_patrol,node,32821,32721,7,,
hunt_patrol,node,32825,32728,7,,
hunt_patrol,node,32825,32734,7,,
hunt_patrol,node,32835,32744,7,,
hunt_patrol,node,32846,32754,7,,
hunt_patrol,node,32859,32756,7,,
hunt_patrol,node,32870,32751,7,,
hunt_patrol,node,32885,32759,7,,
hunt_patrol,node,32905,32768,7,,
hunt_patrol,node,32921,32765,7,,
hunt_patrol,stand,32937,32752,7,,
hunt_patrol,stand,32944,32701,8,,
hunt_patrol,node,32951,32733,7,,
hunt_patrol,node,32956,32716,7,,
hunt_patrol,node,32954,32704,7,,
hunt_patrol,node,32936,32706,7,,
hunt_patrol,node,32916,32707,7,,
hunt_patrol,node,32901,32715,7,,
hunt_patrol,stand,32886,32719,7,,
hunt_patrol,node,32871,32717,7,,
hunt_patrol,node,32893,32708,7,,
hunt_patrol,stand,32906,32706,7,,
hunt_patrol,stand,32944,32701,8,,
hunt_patrol,node,32925,32704,7,,
hunt_patrol,node,32942,32703,7,,
hunt_patrol,node,32960,32701,7,,
hunt_patrol,node,32973,32710,7,,
hunt_patrol,node,32979,32715,7,,
hunt_patrol,stand,32982,32716,7,,
hunt_patrol,node,32991,32714,6,,
hunt_patrol,stand,32997,32710,6,,
hunt_patrol,stand,32999,32704,5,,
hunt_patrol,node,33006,32710,4,,
hunt_patrol,node,33007,32722,4,,
hunt_patrol,stand,33010,32726,4,,
hunt_patrol,node,33010,32737,3,,
hunt_patrol,stand,33016,32744,3,,
hunt_patrol,stand,33020,32745,2,,
hunt_patrol,node,33029,32751,1,,
hunt_patrol,stand,33031,32755,1,,
hunt_patrol,node,33029,32760,0,,
hunt_patrol,node,33029,32766,0,,
hunt_patrol,node,33029,32772,0,,
hunt_patrol,stand,33029,32775,0,,
hunt_patrol,stand,33029,32780,1,,
hunt_patrol,stand,33030,32788,2,,
hunt_patrol,stand,33032,32787,3,,
hunt_patrol,stand,33032,32778,4,,

# --- travel_from (21 waypoints) ---
travel_from,node,33031,32786,5,,
travel_from,node,33033,32795,5,,
travel_from,stand,33033,32800,5,,
travel_from,stand,33038,32809,6,,
travel_from,node,33046,32804,7,,
travel_from,node,33053,32790,7,,
travel_from,node,33065,32782,7,,
travel_from,node,33079,32782,7,,
travel_from,stand,33085,32784,7,,
travel_from,stand,33085,32787,6,,
travel_from,node,33081,32793,7,,
travel_from,node,33081,32809,7,,
travel_from,node,33079,32821,7,,
travel_from,node,33077,32835,7,,
travel_from,node,33081,32851,7,,
travel_from,node,33088,32860,7,,
travel_from,node,33085,32872,7,,
travel_from,ladder,33084,32877,7,,
travel_from,node,33087,32883,6,,
travel_from,stand,33092,32882,6,,
travel_from,node,33092,32882,6,,
