phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (42 waypoints) ---
travel_to,stand,32786,31248,7,,
travel_to,stand,32786,31247,6,,
travel_to,node,32786,31247,6,,
travel_to,stand,32783,31248,6,,
travel_to,stand,32797,31246,6,,
travel_to,stand,32819,31249,7,,
travel_to,stand,32790,31239,7,,
travel_to,stand,32789,31239,6,,
travel_to,stand,32789,31238,5,,
travel_to,stand,32790,31239,5,,
travel_to,stand,32789,31239,4,,
travel_to,stand,32789,31238,3,,
travel_to,stand,32789,31239,3,,
travel_to,stand,32790,31239,4,,
travel_to,stand,32789,31239,5,,
travel_to,stand,32790,31239,6,,
travel_to,stand,32789,31235,7,,
travel_to,node,32789,31235,7,,
travel_to,node,32776,31232,7,,
travel_to,node,32744,31181,7,,
travel_to,node,32779,31151,7,,
travel_to,stand,32779,31150,7,,
travel_to,stand,32779,31148,6,,
travel_to,stand,32776,31145,5,,
travel_to,use_with,32775,31145,5,,use_on_tile
travel_to,stand,32777,31139,5,,
travel_to,stand,32777,31137,6,,
travel_to,stand,32777,31134,7,,
travel_to,node,32777,31113,7,,
travel_to,node,32827,31157,7,,
travel_to,stand,32833,31155,7,,
travel_to,stand,32833,31153,6,,
travel_to,node,32833,31147,5,,
travel_to,stand,32834,31145,5,,
travel_to,stand,32834,31143,6,,
travel_to,stand,32834,31139,7,,
travel_to,node,32840,31111,7,,
travel_to,stand,32804,31102,7,,
travel_to,npc_interact,32804,31102,7,,npc
travel_to,stand,32798,31102,7,,
travel_to,node,32777,31097,7,,
travel_to,node,32768,31091,7,,

# --- hunt_patrol (29 waypoints) ---
hunt_patrol,stand,32765,31092,7,,
hunt_patrol,stand,32764,31091,6,,
hunt_patrol,stand,32759,31087,7,,
hunt_patrol,stand,32759,31088,8,,
hunt_patrol,stand,32786,31096,8,,
hunt_patrol,node,32756,31101,8,,
hunt_patrol,node,32734,31099,8,,
hunt_patrol,node,32782,31101,8,,
hunt_patrol,node,32763,31084,8,,
hunt_patrol,node,32760,31068,8,,
hunt_patrol,node,32751,31061,8,,
hunt_patrol,node,32764,31033,8,,
hunt_patrol,node,32764,31023,8,,
hunt_patrol,node,32735,31049,8,,
hunt_patrol,node,32736,31026,8,,
hunt_patrol,node,32717,31046,8,,
hunt_patrol,node,32740,31078,8,,
hunt_patrol,stand,32758,31089,8,,
hunt_patrol,stand,32759,31087,7,,
hunt_patrol,stand,32737,31095,7,,
hunt_patrol,stand,32749,31062,7,,
hunt_patrol,stand,32766,31045,7,,
hunt_patrol,stand,32734,31055,7,,
hunt_patrol,stand,32748,31024,7,,
hunt_patrol,stand,32719,31068,7,,
hunt_patrol,stand,32759,31087,8,,
hunt_patrol,stand,32763,31091,7,,
hunt_patrol,stand,32765,31092,6,,
hunt_patrol,stand,32777,31107,7,,

# --- travel_from (60 waypoints) ---
travel_from,node,32787,31105,7,,
travel_from,stand,32799,31103,7,,
travel_from,npc_interact,32799,31103,7,,npc
travel_from,stand,32806,31103,7,,
travel_from,node,32842,31113,7,,
travel_from,node,32838,31125,7,,
travel_from,node,32834,31138,7,,
travel_from,stand,32834,31143,7,,
travel_from,stand,32834,31145,6,,
travel_from,node,32834,31152,5,,
travel_from,stand,32834,31153,5,,
travel_from,stand,32834,31155,6,,
travel_from,node,32834,31161,7,,
travel_from,node,32801,31238,7,,
travel_from,node,32789,31248,7,,
travel_from,stand,32786,31248,7,,
travel_from,node,32777,31111,7,,
travel_from,stand,32776,31137,7,,
travel_from,stand,32776,31139,6,,
travel_from,stand,32776,31141,5,,
travel_from,use_with,32775,31141,5,,use_on_tile
travel_from,stand,32778,31148,5,,
travel_from,stand,32778,31150,6,,
travel_from,stand,32778,31154,7,,
travel_from,node,32767,31158,7,,
travel_from,node,32745,31198,7,,
travel_from,node,32752,31234,7,,
travel_from,node,32780,31249,7,,
travel_from,node,32802,31244,7,,
travel_from,stand,32802,31255,7,,
travel_from,node,32816,31274,6,,
travel_from,ladder,32815,31277,6,,
travel_from,stand,32817,31278,5,,
travel_from,npc_interact,32817,31278,5,,npc
travel_from,teleport,32955,32022,6,,synth_bridge
travel_from,stand,32955,32022,6,,
travel_from,npc_interact,32955,32022,6,,npc
travel_from,teleport,33175,31768,6,,synth_bridge
travel_from,node,33175,31768,6,,
travel_from,stand,33175,31775,6,,
travel_from,node,33200,31809,7,,
travel_from,node,33228,31841,7,,
travel_from,stand,33247,31841,7,,
travel_from,stand,33258,31840,6,,
travel_from,stand,33256,31839,5,,
travel_from,stand,33258,31840,5,,
travel_from,stand,33247,31841,6,,
travel_from,node,33221,31841,7,,
travel_from,node,33192,31830,7,,
travel_from,node,33181,31776,7,,
travel_from,ladder,33175,31775,7,,
travel_from,stand,33176,31764,6,,
travel_from,npc_interact,33176,31764,6,,npc
travel_from,teleport,32954,32022,6,,synth_bridge
travel_from,stand,32954,32022,6,,
travel_from,npc_interact,32954,32022,6,,npc
travel_from,teleport,32810,31265,6,,synth_bridge
travel_from,node,32810,31265,6,,
travel_from,stand,32802,31256,6,,
travel_from,stand,32802,31254,7,,
