phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (149 waypoints) ---
travel_to,stand,33015,32053,6,,
travel_to,node,33010,32053,6,,
travel_to,node,33006,32056,6,,
travel_to,node,33006,32063,6,,
travel_to,node,33006,32070,6,,
travel_to,node,32999,32073,6,,
travel_to,node,32989,32073,6,,
travel_to,node,32981,32073,6,,
travel_to,node,32971,32073,6,,
travel_to,node,32963,32073,6,,
travel_to,node,32957,32074,6,,
travel_to,node,32952,32071,6,,
travel_to,node,32943,32071,6,,
travel_to,node,32938,32071,6,,
travel_to,node,32935,32074,6,,
travel_to,stand,32935,32075,6,,
travel_to,stand,32935,32076,7,,
travel_to,node,32934,32076,7,,
travel_to,node,32928,32076,7,,
travel_to,node,32921,32076,7,,
travel_to,node,32921,32071,7,,
travel_to,stand,32919,32071,7,,
travel_to,stand,32919,32070,6,,
travel_to,node,32914,32070,6,,
travel_to,node,32911,32072,6,,
travel_to,node,32897,32072,6,,
travel_to,node,32897,32081,6,,
travel_to,node,32897,32088,6,,
travel_to,node,32897,32095,6,,
travel_to,node,32897,32104,6,,
travel_to,node,32897,32114,6,,
travel_to,node,32897,32124,6,,
travel_to,node,32886,32126,6,,
travel_to,node,32878,32126,6,,
travel_to,node,32868,32126,6,,
travel_to,node,32863,32126,6,,
travel_to,stand,32862,32126,6,,
travel_to,stand,32862,32127,7,,
travel_to,node,32857,32127,7,,
travel_to,node,32848,32127,7,,
travel_to,node,32839,32116,7,,
travel_to,node,32828,32111,7,,
travel_to,node,32817,32110,7,,
travel_to,node,32813,32098,7,,
travel_to,node,32804,32090,7,,
travel_to,node,32796,32087,7,,
travel_to,node,32792,32086,7,,
travel_to,stand,32791,32086,7,,
travel_to,stand,32790,32086,6,,
travel_to,node,32786,32086,6,,
travel_to,stand,32785,32086,6,,
travel_to,stand,32784,32086,7,,
travel_to,node,32774,32082,7,,
travel_to,node,32762,32080,7,,
travel_to,node,32752,32079,7,,
travel_to,node,32745,32075,7,,
travel_to,node,32737,32069,7,,
travel_to,node,32733,32063,7,,
travel_to,node,32726,32056,7,,
travel_to,node,32718,32046,7,,
travel_to,node,32709,32042,7,,
travel_to,node,32700,32034,7,,
travel_to,node,32687,32027,7,,
travel_to,node,32666,32026,7,,
travel_to,node,32658,32016,7,,
travel_to,node,32647,32007,7,,
travel_to,node,32639,32001,7,,
travel_to,node,32629,31996,7,,
travel_to,node,32620,31988,7,,
travel_to,node,32621,31982,7,,
travel_to,node,32624,31977,7,,
travel_to,node,32625,31974,7,,
travel_to,stand,32624,31974,7,,
travel_to,stand,32623,31974,6,,
travel_to,node,32617,31972,6,,
travel_to,node,32617,31966,6,,
travel_to,node,32610,31963,6,,
travel_to,stand,32609,31963,6,,
travel_to,stand,32608,31963,7,,
travel_to,node,32608,31958,7,,
travel_to,node,32612,31956,7,,
travel_to,node,32618,31953,7,,
travel_to,node,32617,31946,7,,
travel_to,node,32612,31946,7,,
travel_to,stand,32612,31946,7,,
travel_to,node,32616,31946,7,,
travel_to,node,32621,31946,7,,
travel_to,node,32621,31940,7,,
travel_to,node,32620,31929,7,,
travel_to,node,32617,31923,7,,
travel_to,node,32612,31919,7,,
travel_to,node,32608,31913,7,,
travel_to,node,32606,31906,7,,
travel_to,node,32604,31900,7,,
travel_to,node,32603,31895,7,,
travel_to,node,32600,31889,7,,
travel_to,node,32599,31881,7,,
travel_to,node,32596,31875,7,,
travel_to,node,32589,31872,7,,
travel_to,node,32584,31869,7,,
travel_to,node,32579,31866,7,,
travel_to,node,32570,31864,7,,
travel_to,node,32564,31863,7,,
travel_to,node,32560,31859,7,,
travel_to,node,32553,31862,7,,
travel_to,node,32543,31868,7,,
travel_to,node,32537,31867,7,,
travel_to,node,32526,31863,7,,
travel_to,node,32521,31860,7,,
travel_to,node,32516,31854,7,,
travel_to,node,32516,31847,7,,
travel_to,node,32509,31843,7,,
travel_to,node,32509,31834,7,,
travel_to,node,32513,31830,7,,
travel_to,node,32518,31823,7,,
travel_to,node,32525,31820,7,,
travel_to,node,32530,31816,7,,
travel_to,node,32530,31808,7,,
travel_to,node,32531,31799,7,,
travel_to,node,32525,31793,7,,
travel_to,node,32517,31793,7,,
travel_to,node,32510,31790,7,,
travel_to,node,32509,31783,7,,
travel_to,node,32502,31779,7,,
travel_to,node,32498,31775,7,,
travel_to,node,32491,31770,7,,
travel_to,node,32483,31765,7,,
travel_to,node,32473,31761,7,,
travel_to,node,32461,31754,7,,
travel_to,node,32452,31752,7,,
travel_to,node,32439,31751,7,,
travel_to,node,32430,31752,7,,
travel_to,node,32422,31752,7,,
travel_to,node,32414,31752,7,,
travel_to,node,32405,31753,7,,
travel_to,node,32401,31759,7,,
travel_to,node,32401,31768,7,,
travel_to,node,32401,31778,7,,
travel_to,node,32399,31786,7,,
travel_to,node,32387,31786,7,,
travel_to,node,32378,31789,7,,
travel_to,node,32369,31789,7,,
travel_to,node,32360,31789,7,,
travel_to,node,32348,31789,7,,
travel_to,node,32339,31789,7,,
travel_to,node,32335,31789,7,,
travel_to,node,32335,31783,7,,
travel_to,node,32334,31781,7,,
travel_to,stand,32334,31781,7,,
