phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (15 waypoints) ---
travel_to,stand,32336,32839,7,,
travel_to,stand,32336,32838,7,,
travel_to,stand,32336,32837,6,,
travel_to,stand,32332,32835,6,,
travel_to,node,32332,32835,6,,
travel_to,stand,32336,32837,6,,
travel_to,stand,32336,32838,6,,
travel_to,stand,32336,32839,7,,
travel_to,stand,32340,32836,7,,
travel_to,npc_interact,32340,32836,7,,npc
travel_to,stand,32342,32831,7,,
travel_to,node,32342,32815,7,,
travel_to,stand,32345,32810,7,,
travel_to,stand,32341,32815,7,,
travel_to,stand,32340,32819,7,,

# --- hunt_patrol (109 waypoints) ---
hunt_patrol,stand,32341,32826,7,,
hunt_patrol,node,32342,32834,7,,
hunt_patrol,stand,32339,32836,7,,
hunt_patrol,npc_interact,32339,32836,7,,npc
hunt_patrol,node,32331,32836,7,,
hunt_patrol,node,32315,32841,7,,
hunt_patrol,node,32311,32852,7,,
hunt_patrol,node,32306,32863,7,,
hunt_patrol,stand,32306,32868,7,,
hunt_patrol,ladder,32306,32868,7,,
hunt_patrol,stand,32306,32869,6,,
hunt_patrol,node,32295,32873,6,,
hunt_patrol,node,32277,32880,6,,
hunt_patrol,node,32279,32892,6,,
hunt_patrol,stand,32285,32890,6,,
hunt_patrol,npc_interact,32285,32890,6,Jack Fate,Jack Fate
hunt_patrol,npc_interact,32285,32890,6,,npc
hunt_patrol,teleport,32161,32558,6,,synth_bridge
hunt_patrol,stand,32161,32558,6,,
hunt_patrol,stand,32159,32556,6,,
hunt_patrol,stand,32159,32555,6,,
hunt_patrol,node,32159,32556,7,,
hunt_patrol,node,32154,32559,7,,
hunt_patrol,node,32150,32568,7,,
hunt_patrol,node,32127,32571,7,,
hunt_patrol,node,32108,32572,7,,
hunt_patrol,stand,32098,32576,7,,
hunt_patrol,stand,32097,32576,7,,
hunt_patrol,stand,32091,32577,8,,
hunt_patrol,stand,32086,32577,8,,
hunt_patrol,rope,32086,32577,8,,
hunt_patrol,stand,32086,32578,7,,
hunt_patrol,stand,32083,32577,7,,
hunt_patrol,node,32080,32569,7,,
hunt_patrol,node,32067,32565,7,,
hunt_patrol,node,32056,32564,7,,
hunt_patrol,node,32046,32561,7,,
hunt_patrol,stand,32039,32560,7,,
hunt_patrol,stand,32038,32560,7,,
hunt_patrol,node,32038,32561,8,,
hunt_patrol,stand,32045,32559,8,,
hunt_patrol,node,32046,32559,8,,
hunt_patrol,node,31948,32554,8,,
hunt_patrol,stand,31946,32557,8,,
hunt_patrol,node,31946,32557,8,,
hunt_patrol,stand,31946,32556,8,,
hunt_patrol,node,31946,32555,7,,
hunt_patrol,node,31939,32565,7,,
hunt_patrol,node,31929,32567,7,,
hunt_patrol,node,31921,32575,7,,
hunt_patrol,node,31914,32579,7,,
hunt_patrol,stand,31915,32589,7,,
hunt_patrol,stand,31915,32590,7,,
hunt_patrol,stand,31915,32591,8,,
hunt_patrol,node,31915,32591,8,,
hunt_patrol,stand,31919,32587,8,,
hunt_patrol,node,31932,32589,8,,
hunt_patrol,stand,31936,32593,8,,
hunt_patrol,stand,31936,32594,8,,
hunt_patrol,node,31936,32594,9,,
hunt_patrol,node,31927,32594,9,,
hunt_patrol,node,31932,32581,9,,
hunt_patrol,node,31940,32577,9,,
hunt_patrol,node,31950,32577,9,,
hunt_patrol,node,31948,32566,9,,
hunt_patrol,node,31951,32573,9,,
hunt_patrol,node,31958,32579,9,,
hunt_patrol,node,31966,32587,9,,
hunt_patrol,node,31968,32594,9,,
hunt_patrol,node,31968,32602,9,,
hunt_patrol,node,31964,32610,9,,
hunt_patrol,node,31955,32612,9,,
hunt_patrol,node,31950,32599,9,,
hunt_patrol,stand,31947,32594,9,,
hunt_patrol,node,31947,32593,9,,
hunt_patrol,stand,31947,32593,9,,
hunt_patrol,node,31947,32593,10,,
hunt_patrol,node,31947,32585,10,,
hunt_patrol,node,31946,32570,10,,
hunt_patrol,node,31946,32562,10,,
hunt_patrol,node,31953,32560,10,,
hunt_patrol,node,31959,32560,10,,
hunt_patrol,node,31966,32560,10,,
hunt_patrol,node,31966,32564,10,,
hunt_patrol,stand,31963,32591,10,,
hunt_patrol,node,31966,32566,10,,
hunt_patrol,node,31979,32560,10,,
hunt_patrol,stand,31980,32574,10,,
hunt_patrol,node,31972,32561,10,,
hunt_patrol,node,31958,32561,10,,
hunt_patrol,node,31946,32561,10,,
hunt_patrol,node,31934,32561,10,,
hunt_patrol,node,31925,32561,10,,
hunt_patrol,node,31927,32575,10,,
hunt_patrol,node,31930,32579,10,,
hunt_patrol,node,31928,32565,10,,
hunt_patrol,node,31913,32568,10,,
hunt_patrol,node,31913,32577,10,,
hunt_patrol,node,31913,32561,10,,
hunt_patrol,node,31930,32561,10,,
hunt_patrol,node,31941,32561,10,,
hunt_patrol,node,31947,32563,10,,
hunt_patrol,node,31947,32585,10,,
hunt_patrol,stand,31947,32593,10,,
hunt_patrol,rope,31947,32593,10,,
hunt_patrol,node,31947,32594,9,,
hunt_patrol,node,31951,32608,9,,
hunt_patrol,node,31954,32611,9,,
hunt_patrol,stand,31951,32602,9,,

# --- travel_from (113 waypoints) ---
travel_from,stand,31947,32593,10,,
travel_from,rope,31947,32593,10,,
travel_from,stand,31947,32594,9,,
travel_from,node,31951,32600,9,,
travel_from,node,31953,32609,9,,
travel_from,node,31963,32608,9,,
travel_from,node,31968,32595,9,,
travel_from,node,31961,32585,9,,
travel_from,node,31951,32577,9,,
travel_from,node,31940,32577,9,,
travel_from,node,31933,32582,9,,
travel_from,stand,31936,32594,9,,
travel_from,rope,31936,32594,9,,
travel_from,stand,31936,32595,8,,
travel_from,node,31936,32595,8,,
travel_from,stand,31935,32595,8,,
travel_from,stand,31935,32592,8,,
travel_from,node,31930,32585,8,,
travel_from,stand,31915,32590,8,,
travel_from,node,31915,32590,8,,
travel_from,rope,31915,32590,8,,
travel_from,node,31915,32591,7,,
travel_from,node,31920,32587,7,,
travel_from,node,31931,32583,7,,
travel_from,node,31938,32577,7,,
travel_from,node,31941,32565,7,,
travel_from,stand,31945,32556,7,,
travel_from,stand,31946,32556,7,,
travel_from,node,31946,32557,8,,
travel_from,stand,31938,32555,8,,
travel_from,node,31937,32555,8,,
travel_from,node,32036,32558,8,,
travel_from,stand,32037,32560,8,,
travel_from,stand,32038,32560,8,,
travel_from,node,32038,32559,7,,
travel_from,node,32046,32560,7,,
travel_from,node,32059,32565,7,,
travel_from,node,32071,32565,7,,
travel_from,node,32081,32571,7,,
travel_from,stand,32085,32577,7,,
travel_from,stand,32086,32577,7,,
travel_from,node,32086,32577,8,,
travel_from,stand,32091,32577,8,,
travel_from,stand,32097,32576,8,,
travel_from,rope,32097,32576,8,,
travel_from,node,32097,32577,7,,
travel_from,stand,32100,32576,7,,
travel_from,stand,32102,32574,7,,
travel_from,node,32106,32569,7,,
travel_from,node,32109,32561,7,,
travel_from,node,32118,32559,7,,
travel_from,node,32131,32558,7,,
travel_from,node,32145,32557,7,,
travel_from,node,32155,32555,7,,
travel_from,stand,32158,32555,7,,
travel_from,stand,32159,32555,7,,
travel_from,stand,32159,32554,6,,
travel_from,stand,32161,32557,6,,
travel_from,npc_interact,32161,32557,6,Jack Fate,Jack Fate
travel_from,npc_interact,32161,32557,6,,npc
travel_from,teleport,32283,32893,6,,synth_bridge
travel_from,stand,32283,32893,6,,
travel_from,stand,32277,32892,6,,
travel_from,node,32278,32877,6,,
travel_from,node,32298,32871,6,,
travel_from,stand,32306,32869,6,,
travel_from,stand,32306,32868,6,,
travel_from,node,32306,32868,7,,
travel_from,node,32309,32860,7,,
travel_from,node,32312,32841,7,,
travel_from,node,32323,32835,7,,
travel_from,stand,32332,32835,7,,
travel_from,stand,32340,32823,7,,
travel_from,node,32342,32831,7,,
travel_from,stand,32339,32836,7,,
travel_from,npc_interact,32339,32836,7,,npc
travel_from,node,32329,32836,7,,
travel_from,node,32321,32840,7,,
travel_from,node,32311,32846,7,,
travel_from,node,32311,32855,7,,
travel_from,node,32306,32863,7,,
travel_from,stand,32306,32868,7,,
travel_from,ladder,32306,32868,7,,
travel_from,node,32306,32869,6,,
travel_from,node,32300,32874,6,,
travel_from,node,32288,32874,6,,
travel_from,node,32277,32876,6,,
travel_from,node,32277,32888,6,,
travel_from,stand,32285,32891,6,,
travel_from,npc_interact,32285,32891,6,Jack Fate,Jack Fate
travel_from,npc_interact,32285,32891,6,,npc
travel_from,teleport,32954,32023,6,,synth_bridge
travel_from,node,32954,32023,6,,
travel_from,node,32955,32032,6,,
travel_from,node,32954,32053,6,,
travel_from,node,32954,32069,6,,
travel_from,node,32953,32081,6,,
travel_from,node,32953,32093,6,,
travel_from,node,32949,32101,6,,
travel_from,stand,32953,32108,6,,
travel_from,npc_interact,32953,32108,6,,npc
travel_from,node,32949,32102,6,,
travel_from,node,32954,32090,6,,
travel_from,node,32954,32073,6,,
travel_from,node,32954,32056,6,,
travel_from,node,32954,32042,6,,
travel_from,node,32954,32027,6,,
travel_from,stand,32955,32023,6,,
travel_from,npc_interact,32955,32023,6,Captain Fearless,Captain Fearless
travel_from,npc_interact,32955,32023,6,,npc
travel_from,teleport,32283,32893,6,,synth_bridge
travel_from,node,32283,32893,6,,
travel_from,stand,32284,32892,6,,
