phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (34 waypoints) ---
travel_to,node,32743,31262,7,"Node (32743, 31262, 7)",
travel_to,node,32738,31266,7,"Node (32738, 31266, 7)",
travel_to,node,32737,31272,7,"Node (32737, 31272, 7)",
travel_to,node,32735,31278,7,"Node (32735, 31278, 7)",
travel_to,node,32730,31283,7,"Node (32730, 31283, 7)",
travel_to,node,32726,31288,7,"Node (32726, 31288, 7)",
travel_to,node,32722,31294,7,"Node (32722, 31294, 7)",
travel_to,node,32715,31294,7,"Node (32715, 31294, 7)",
travel_to,node,32707,31294,7,"Node (32707, 31294, 7)",
travel_to,node,32702,31296,7,"Node (32702, 31296, 7)",
travel_to,node,32701,31301,7,"Node (32701, 31301, 7)",
travel_to,node,32694,31302,7,"Node (32694, 31302, 7)",
travel_to,node,32686,31304,7,"Node (32686, 31304, 7)",
travel_to,node,32677,31304,7,"Node (32677, 31304, 7)",
travel_to,node,32668,31304,7,"Node (32668, 31304, 7)",
travel_to,node,32664,31300,7,"Node (32664, 31300, 7)",
travel_to,node,32662,31295,7,"Node (32662, 31295, 7)",
travel_to,node,32659,31292,7,"Node (32659, 31292, 7)",
travel_to,stand,32658,31291,7,"Stand (32658, 31291, 7)",
travel_to,node,32650,31292,6,"Node (32650, 31292, 6)",
travel_to,stand,32650,31292,6,"Stand (32650, 31292, 6)",
travel_to,node,32561,31312,7,"Node (32561, 31312, 7)",
travel_to,stand,32560,31312,7,"Stand (32560, 31312, 7)",
travel_to,stand,32557,31313,6,"Stand (32557, 31313, 6)",
travel_to,stand,32556,31315,7,"Stand (32556, 31315, 7)",
travel_to,node,32555,31320,8,"Node (32555, 31320, 8)",
travel_to,node,32553,31326,8,"Node (32553, 31326, 8)",
travel_to,node,32546,31326,8,"Node (32546, 31326, 8)",
travel_to,node,32539,31326,8,"Node (32539, 31326, 8)",
travel_to,node,32533,31324,8,"Node (32533, 31324, 8)",
travel_to,node,32529,31320,8,"Node (32529, 31320, 8)",
travel_to,node,32528,31313,8,"Node (32528, 31313, 8)",
travel_to,node,32524,31308,8,"Node (32524, 31308, 8)",
travel_to,stand,32523,31307,8,"Stand (32523, 31307, 8)",

# --- hunt_patrol (53 waypoints) ---
hunt_patrol,node,32517,31303,9,"Node (32517, 31303, 9)",
hunt_patrol,node,32514,31297,9,"Node (32514, 31297, 9)",
hunt_patrol,node,32510,31292,9,"Node (32510, 31292, 9)",
