phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (31 waypoints) ---
travel_to,node,33193,32448,7,,
travel_to,node,33173,32447,7,,
travel_to,node,33155,32446,7,,
travel_to,node,33138,32442,7,,
travel_to,node,33115,32447,7,,
travel_to,node,33096,32450,7,,
travel_to,stand,33091,32450,7,,
travel_to,stand,33090,32450,7,,
travel_to,node,33065,32442,6,,
travel_to,stand,33063,32440,6,,
travel_to,stand,33062,32440,6,,
travel_to,node,33041,32434,5,,
travel_to,node,33029,32423,5,,
travel_to,stand,33029,32421,5,,
travel_to,stand,33027,32417,5,,
travel_to,stand,33026,32417,6,,
travel_to,stand,33027,32420,7,,
travel_to,stand,33018,32429,8,,
travel_to,node,33000,32423,7,,
travel_to,stand,32996,32412,7,,
travel_to,stand,33001,32417,8,,
travel_to,stand,33003,32412,9,,
travel_to,node,33000,32403,10,,
travel_to,shovel,32997,32397,10,,
travel_to,node,33015,32397,11,,
travel_to,ladder,33032,32398,11,,
travel_to,stand,33033,32395,11,,
travel_to,node,33050,32396,10,,
travel_to,stand,33063,32400,10,,
travel_to,stand,33065,32400,11,,
travel_to,stand,33070,32396,12,,

# --- hunt_patrol (50 waypoints) ---
hunt_patrol,stand,33070,32409,13,,
hunt_patrol,node,33068,32402,14,,
hunt_patrol,node,33064,32415,14,,
hunt_patrol,node,33066,32413,14,,
hunt_patrol,node,33060,32416,14,,
hunt_patrol,node,33052,32410,14,,
hunt_patrol,node,33054,32414,14,,
hunt_patrol,node,33064,32415,14,,
hunt_patrol,node,33074,32413,14,,
hunt_patrol,node,33074,32406,14,,
hunt_patrol,node,33081,32404,14,,
hunt_patrol,node,33088,32407,14,,
hunt_patrol,node,33091,32411,14,,
hunt_patrol,node,33092,32414,14,,
hunt_patrol,node,33088,32408,14,,
hunt_patrol,node,33091,32399,14,,
hunt_patrol,node,33083,32387,14,,
hunt_patrol,node,33080,32392,14,,
hunt_patrol,node,33071,32392,14,,
hunt_patrol,node,33066,32391,14,,
hunt_patrol,node,33062,32388,14,,
hunt_patrol,node,33051,32393,14,,
hunt_patrol,node,33047,32385,14,,
hunt_patrol,node,33048,32382,14,,
hunt_patrol,node,33048,32390,14,,
hunt_patrol,node,33058,32391,14,,
hunt_patrol,node,33065,32383,14,,
hunt_patrol,node,33066,32373,14,,
hunt_patrol,node,33055,32360,14,,
hunt_patrol,node,33059,32354,14,,
hunt_patrol,node,33057,32358,14,,
hunt_patrol,node,33076,32365,14,,
hunt_patrol,node,33083,32362,14,,
hunt_patrol,node,33084,32359,14,,
hunt_patrol,node,33085,32369,14,,
hunt_patrol,node,33093,32369,14,,
hunt_patrol,node,33096,32365,14,,
hunt_patrol,node,33101,32365,14,,
hunt_patrol,node,33093,32370,14,,
hunt_patrol,node,33096,32380,14,,
hunt_patrol,node,33081,32386,14,,
hunt_patrol,node,33080,32392,14,,
hunt_patrol,node,33077,32396,14,,
hunt_patrol,node,33088,32394,14,,
hunt_patrol,node,33091,32401,14,,
hunt_patrol,node,33086,32409,14,,
hunt_patrol,node,33073,32407,14,,
hunt_patrol,stand,33070,32409,14,,
hunt_patrol,node,33073,32400,13,,
hunt_patrol,stand,33071,32395,13,,

# --- travel_from (27 waypoints) ---
travel_from,stand,33070,32395,13,,
travel_from,stand,33065,32399,12,,
travel_from,stand,33063,32399,11,,
travel_from,node,33047,32401,10,,
travel_from,stand,33033,32395,10,,
travel_from,ladder,33032,32398,11,,
travel_from,node,33011,32398,11,,
travel_from,node,32997,32397,11,,
travel_from,rope,32997,32397,11,,
travel_from,stand,33003,32412,10,,
travel_from,stand,33001,32417,9,,
travel_from,stand,32996,32412,8,,
travel_from,node,33010,32423,7,,
travel_from,stand,33018,32429,7,,
travel_from,rope,33027,32420,8,,
travel_from,node,33026,32417,7,,
travel_from,rope,33026,32417,7,,
travel_from,rope,33027,32417,6,,
travel_from,stand,33029,32421,5,,
travel_from,node,33050,32441,5,,
travel_from,stand,33062,32440,5,,
travel_from,stand,33090,32450,6,,
travel_from,node,33118,32441,7,,
travel_from,node,33145,32443,7,,
travel_from,node,33166,32443,7,,
travel_from,node,33188,32448,7,,
travel_from,node,33210,32449,7,,pretend_delay
