phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (15 waypoints) ---
travel_to,node,33626,31897,6,,
travel_to,node,33621,31914,6,,
travel_to,node,33603,31915,6,,
travel_to,node,33584,31914,6,,
travel_to,stand,33574,31915,6,,
travel_to,node,33568,31917,7,,
travel_to,node,33558,31911,7,,
travel_to,node,33557,31910,7,,
travel_to,node,33539,31906,7,,
travel_to,node,33526,31906,7,,
travel_to,stand,33517,31906,7,,
travel_to,node,33512,31892,8,,
travel_to,stand,33505,31888,8,,
travel_to,node,33487,31890,9,,
travel_to,node,33466,31889,9,,

# --- hunt_patrol (19 waypoints) ---
hunt_patrol,node,33510,31883,9,,
hunt_patrol,node,33491,31889,9,,
hunt_patrol,node,33474,31891,9,,
hunt_patrol,node,33464,31893,9,,
hunt_patrol,node,33475,31903,9,,
hunt_patrol,node,33483,31898,9,,
hunt_patrol,node,33475,31914,9,,
hunt_patrol,node,33450,31925,9,,
hunt_patrol,node,33450,31929,9,,
hunt_patrol,node,33479,31939,9,,
hunt_patrol,node,33489,31950,9,,
hunt_patrol,node,33479,31961,9,,
hunt_patrol,node,33461,31953,9,,
hunt_patrol,node,33472,31932,9,,
hunt_patrol,node,33497,31916,9,,
hunt_patrol,node,33501,31901,9,,
hunt_patrol,rope,33464,31920,10,,
hunt_patrol,rope,33466,31895,10,,
hunt_patrol,rope,33500,31893,10,,

# --- travel_from (22 waypoints) ---
travel_from,node,33491,31889,9,,
travel_from,rope,33505,31888,9,,
travel_from,node,33514,31899,8,,
travel_from,rope,33517,31906,8,,
travel_from,node,33544,31906,7,,
travel_from,node,33565,31910,7,,
travel_from,stand,33574,31916,7,,
travel_from,node,33594,31916,6,,
travel_from,node,33609,31914,6,,
travel_from,node,33621,31904,6,,
travel_from,node,33631,31897,6,,
travel_from,node,33620,31899,6,,
travel_from,stand,33610,31899,6,,
travel_from,node,33602,31898,7,,pretend_delay
travel_from,ladder,33603,31901,7,,
travel_from,ladder,33600,31901,7,,
travel_from,ladder,33603,31896,7,,
travel_from,ladder,33600,31896,7,,
travel_from,ladder,33598,31898,7,,
travel_from,node,33606,31899,7,,
travel_from,stand,33609,31899,7,,
travel_from,stand,33610,31899,7,,
