phase,waypoint_type,pos_x,pos_y,pos_z,label,extra_data

# --- travel_to (87 waypoints) ---
travel_to,node,32594,32745,7,,
travel_to,node,32598,32751,7,,
travel_to,node,32604,32753,7,,
travel_to,node,32604,32759,7,,
travel_to,node,32610,32763,7,,
travel_to,node,32613,32769,7,,
travel_to,use_with,32618,32771,7,,
travel_to,stand,32617,32771,7,,
travel_to,node,32623,32773,6,,
travel_to,node,32629,32773,6,,
travel_to,node,32629,32779,6,,
travel_to,node,32630,32785,6,,
travel_to,stand,32629,32785,6,,
travel_to,node,32635,32785,7,,
travel_to,node,32641,32785,7,,
travel_to,node,32647,32785,7,,
travel_to,node,32653,32785,7,,
travel_to,node,32659,32787,7,,
travel_to,node,32665,32789,7,,
travel_to,node,32671,32789,7,,
travel_to,node,32677,32789,7,,
travel_to,node,32683,32789,7,,
travel_to,node,32689,32790,7,,
travel_to,node,32695,32790,7,,
travel_to,node,32701,32790,7,,
travel_to,node,32707,32791,7,,
travel_to,node,32713,32794,7,,
travel_to,node,32719,32798,7,,
travel_to,node,32725,32800,7,,
travel_to,node,32731,32803,7,,
travel_to,node,32737,32804,7,,
travel_to,node,32743,32804,7,,
travel_to,node,32749,32804,7,,
travel_to,node,32755,32803,7,,
travel_to,node,32761,32802,7,,
travel_to,node,32767,32802,7,,
travel_to,node,32773,32801,7,,
travel_to,node,32778,32795,7,,
travel_to,node,32784,32796,7,,
travel_to,node,32790,32795,7,,
travel_to,node,32796,32797,7,,
travel_to,node,32802,32795,7,,
travel_to,node,32808,32793,7,,
travel_to,node,32814,32793,7,,
travel_to,node,32820,32792,7,,
travel_to,node,32826,32795,7,,
travel_to,node,32832,32795,7,,
travel_to,node,32838,32797,7,,
travel_to,node,32844,32794,7,,
travel_to,node,32850,32793,7,,
travel_to,node,32856,32791,7,,
travel_to,node,32862,32788,7,,
travel_to,node,32868,32788,7,,
travel_to,node,32873,32782,7,,
travel_to,node,32876,32776,7,,
travel_to,node,32880,32770,7,,
travel_to,node,32886,32769,7,,
travel_to,node,32892,32769,7,,
travel_to,node,32898,32765,7,,
travel_to,node,32904,32765,7,,
travel_to,node,32910,32767,7,,
travel_to,node,32916,32765,7,,
travel_to,node,32922,32760,7,,
travel_to,node,32923,32754,7,,
travel_to,node,32929,32750,7,,
travel_to,node,32932,32744,7,,
travel_to,node,32938,32739,7,,
travel_to,node,32944,32735,7,,
travel_to,node,32948,32729,7,,
travel_to,node,32953,32723,7,,
travel_to,node,32959,32719,7,,
travel_to,node,32965,32714,7,,
travel_to,node,32967,32708,7,,
travel_to,node,32961,32707,7,,
travel_to,node,32959,32701,7,,
travel_to,node,32953,32700,7,,
travel_to,node,32947,32696,7,,
travel_to,node,32949,32690,7,,
travel_to,stand,32949,32689,7,,
travel_to,node,32949,32686,6,,
travel_to,node,32951,32685,6,,
travel_to,node,32948,32679,6,,
travel_to,node,32946,32673,6,,
travel_to,stand,32944,32670,6,,
travel_to,node,32950,32670,7,,
travel_to,use_with,32953,32669,7,,
travel_to,node,32814,32754,9,,

# --- hunt_patrol (115 waypoints) ---
hunt_patrol,node,32811,32749,9,,
hunt_patrol,node,32814,32755,9,,
hunt_patrol,node,32820,32752,9,,
hunt_patrol,node,32826,32752,9,,
hunt_patrol,node,32832,32752,9,,
hunt_patrol,node,32837,32758,9,,
hunt_patrol,node,32843,32759,9,,
hunt_patrol,node,32849,32759,9,,
hunt_patrol,node,32852,32753,9,,
hunt_patrol,node,32852,32747,9,,
hunt_patrol,node,32852,32753,9,,
hunt_patrol,node,32852,32759,9,,
hunt_patrol,node,32846,32760,9,,
hunt_patrol,node,32845,32766,9,,
hunt_patrol,node,32848,32772,9,,
hunt_patrol,node,32854,32772,9,,
hunt_patrol,node,32860,32772,9,,
hunt_patrol,node,32866,32772,9,,
hunt_patrol,node,32869,32766,9,,
hunt_patrol,node,32868,32760,9,,
hunt_patrol,node,32870,32766,9,,
hunt_patrol,node,32870,32772,9,,
hunt_patrol,node,32876,32773,9,,
hunt_patrol,node,32870,32773,9,,
hunt_patrol,node,32864,32773,9,,
hunt_patrol,node,32858,32773,9,,
hunt_patrol,node,32852,32773,9,,
hunt_patrol,node,32853,32779,9,,
hunt_patrol,node,32853,32785,9,,
hunt_patrol,node,32853,32791,9,,
hunt_patrol,node,32859,32792,9,,
hunt_patrol,node,32865,32792,9,,
hunt_patrol,node,32871,32792,9,,
hunt_patrol,node,32873,32786,9,,
hunt_patrol,node,32873,32792,9,,
hunt_patrol,node,32867,32792,9,,
hunt_patrol,node,32865,32798,9,,
hunt_patrol,node,32865,32792,9,,
hunt_patrol,node,32859,32792,9,,
hunt_patrol,node,32853,32792,9,,
hunt_patrol,node,32851,32798,9,,
hunt_patrol,node,32845,32800,9,,
hunt_patrol,node,32839,32800,9,,
hunt_patrol,node,32837,32794,9,,
hunt_patrol,node,32831,32793,9,,
hunt_patrol,node,32825,32794,9,,
hunt_patrol,node,32819,32792,9,,
hunt_patrol,node,32814,32786,9,,
hunt_patrol,node,32814,32780,9,,
hunt_patrol,node,32820,32779,9,,
hunt_patrol,node,32826,32779,9,,
hunt_patrol,node,32826,32773,9,,
hunt_patrol,node,32826,32767,9,,
hunt_patrol,node,32826,32773,9,,
hunt_patrol,node,32826,32779,9,,
hunt_patrol,node,32820,32779,9,,
hunt_patrol,node,32814,32779,9,,
hunt_patrol,node,32815,32785,9,,
hunt_patrol,node,32814,32791,9,,
hunt_patrol,node,32814,32797,9,,
hunt_patrol,node,32814,32803,9,,
hunt_patrol,node,32814,32809,9,,
hunt_patrol,use_with,32812,32813,9,,
hunt_patrol,node,32818,32817,9,,
hunt_patrol,node,32824,32817,9,,
hunt_patrol,node,32830,32817,9,,
hunt_patrol,node,32836,32817,9,,
hunt_patrol,node,32830,32817,9,,
hunt_patrol,node,32824,32817,9,,
hunt_patrol,node,32818,32817,9,,
hunt_patrol,node,32813,32811,9,,
hunt_patrol,node,32814,32805,9,,
hunt_patrol,node,32814,32799,9,,
hunt_patrol,node,32816,32793,9,,
hunt_patrol,node,32822,32793,9,,
hunt_patrol,node,32828,32792,9,,
hunt_patrol,node,32834,32792,9,,
hunt_patrol,node,32840,32792,9,,
hunt_patrol,node,32842,32798,9,,
hunt_patrol,node,32848,32800,9,,
hunt_patrol,node,32854,32800,9,,
hunt_patrol,node,32854,32794,9,,
hunt_patrol,node,32860,32794,9,,
hunt_patrol,node,32863,32800,9,,
hunt_patrol,node,32864,32806,9,,
hunt_patrol,use_with,32864,32810,9,,
hunt_patrol,node,32860,32816,9,,
hunt_patrol,node,32866,32821,9,,
hunt_patrol,node,32872,32821,9,,
hunt_patrol,node,32878,32821,9,,
hunt_patrol,node,32880,32815,9,,
hunt_patrol,node,32880,32809,9,,
hunt_patrol,node,32884,32805,9,,
hunt_patrol,node,32882,32809,9,,
hunt_patrol,node,32880,32815,9,,
hunt_patrol,node,32874,32820,9,,
hunt_patrol,node,32870,32820,9,,
hunt_patrol,node,32869,32821,9,,
hunt_patrol,node,32863,32821,9,,
hunt_patrol,node,32862,32815,9,,
hunt_patrol,node,32864,32809,9,,
